span_id,event_id,region,event_type,forecast_month,age_at_forecast_days,forecast_date,forecast_wind_max,forecast_wind_avg,forecast_rain_total,forecast_pressure_min,forecast_humidity_max,forecast_temp_max,forecast_confidence_avg
SP-01421,FCAST-005682,South,heatwave,4,130,2022-04-28,6.6,3.9961111111111114,44.852000000000004,1005.3,71.1,37.0,74.48750000000001
SP-01421,FCAST-005683,South,tropical_cyclone,11,1074,2024-11-27,37.12,18.785555555555554,387.365,987.4,99.4,29.5,74.57083333333334
SP-01421,FCAST-005684,South,summer_storm,4,840,2024-04-07,23.1,9.665694444444444,100.203,1000.3,99.3,32.22,75.20694444444445
SP-01422,FCAST-005685,South,southwest_monsoon,7,2284,2024-07-18,16.5,8.832916666666668,291.686,1003.2,100.0,30.5,74.95694444444445
SP-01422,FCAST-005686,South,heatwave,4,719,2020-04-05,6.6,4.069027777777778,46.038000000000004,1005.8,69.1,37.0,74.92638888888888
SP-01422,FCAST-005687,South,tropical_cyclone,8,1936,2023-08-05,37.12,19.118194444444445,391.061,988.1,100.0,29.5,75.12916666666666
SP-01422,FCAST-005688,South,summer_storm,4,1462,2022-04-18,23.1,9.701944444444443,96.408,1000.6,97.7,32.14,74.6875
SP-01423,FCAST-005689,South,southwest_monsoon,9,2119,2024-09-01,16.5,8.765416666666667,289.959,1002.4,100.0,30.5,75.04861111111111
SP-01423,FCAST-005690,South,summer_storm,5,1652,2023-05-23,23.1,9.89611111111111,101.47,1000.3,100.0,32.07,75.32361111111112
SP-01423,FCAST-005691,South,tropical_cyclone,9,297,2019-09-06,37.12,18.83,385.213,988.3,100.0,29.5,75.32499999999999
SP-01423,FCAST-005692,South,heatwave,3,2324,2025-03-25,6.6,4.106805555555556,47.24,1005.8,69.4,37.0,74.83333333333333
SP-01424,FCAST-005693,South,southwest_monsoon,9,927,2023-09-17,16.5,9.290138888888889,292.855,1003.0,99.9,30.5,74.87916666666666
SP-01424,FCAST-005694,South,summer_storm,5,1167,2024-05-14,23.1,9.569305555555555,105.451,1000.6,98.1,32.26,74.66527777777777
SP-01424,FCAST-005695,South,heatwave,3,14,2021-03-18,6.6,3.939166666666667,51.142,1005.4,69.8,37.0,75.05833333333334
SP-01424,FCAST-005696,South,tropical_cyclone,8,156,2021-08-07,37.12,19.02861111111111,388.625,988.3,100.0,29.5,75.06527777777778
SP-01425,FCAST-005697,South,southwest_monsoon,9,427,2022-09-07,16.5,9.0725,292.483,1002.9,100.0,30.5,75.02638888888889
SP-01425,FCAST-005698,South,heatwave,4,1018,2024-04-20,6.6,3.9940277777777777,49.981,1005.9,69.9,37.0,75.06944444444444
SP-01425,FCAST-005699,South,tropical_cyclone,11,872,2023-11-26,37.12,18.65527777777778,385.967,988.1,100.0,29.5,74.77083333333333
SP-01425,FCAST-005700,South,summer_storm,5,664,2023-05-02,23.1,10.028333333333332,100.69,1000.1,99.4,31.69,75.03472222222223
SP-01426,FCAST-005701,South,heatwave,4,543,2021-04-30,6.6,3.994444444444445,44.453,1005.3,72.1,37.0,75.02916666666667
SP-01426,FCAST-005702,South,tropical_cyclone,8,1376,2023-08-11,37.12,19.189722222222223,385.025,987.9,100.0,29.5,74.76111111111112
SP-01426,FCAST-005703,South,southwest_monsoon,8,278,2020-08-08,16.5,9.13861111111111,289.165,1002.2,99.7,30.5,75.40972222222223
SP-01426,FCAST-005704,South,summer_storm,4,887,2022-04-09,23.1,9.419305555555557,102.381,1000.0,97.6,32.53,74.86666666666666
SP-01427,FCAST-005705,South,heatwave,3,1249,2022-03-22,6.6,3.842222222222222,47.001,1005.6,69.4,37.0,74.87222222222222
SP-01427,FCAST-005706,South,summer_storm,4,2010,2024-04-21,23.1,9.440416666666668,103.57,1000.1,98.1,31.71,75.15833333333333
SP-01427,FCAST-005707,South,southwest_monsoon,7,1377,2022-07-28,16.5,9.02513888888889,283.38,1003.0,99.9,30.5,75.05833333333334
SP-01427,FCAST-005708,South,tropical_cyclone,10,353,2019-10-08,37.12,19.024583333333332,388.358,988.5,100.0,29.5,74.5375
SP-01428,FCAST-005709,South,tropical_cyclone,9,266,2019-09-12,37.12,18.850694444444443,386.437,988.2,100.0,29.5,74.99722222222222
SP-01428,FCAST-005710,South,heatwave,4,1227,2022-04-30,6.6,4.006527777777778,48.306,1005.3,70.6,37.0,75.05833333333334
SP-01428,FCAST-005711,South,southwest_monsoon,7,1657,2023-07-04,16.5,9.204027777777778,286.736,1001.4,98.7,30.5,74.84444444444445
SP-01428,FCAST-005712,South,summer_storm,4,1932,2024-04-04,23.1,9.986666666666666,101.234,999.7,97.8,32.4,75.12777777777778
SP-01429,FCAST-005713,South,heatwave,3,1047,2023-03-03,6.6,3.8684722222222225,50.275,1005.8,70.2,37.0,75.28611111111111
SP-01429,FCAST-005714,South,southwest_monsoon,9,1245,2023-09-17,16.5,8.933194444444446,289.421,1002.9,100.0,30.5,74.65
SP-01429,FCAST-005715,South,tropical_cyclone,10,1642,2024-10-18,37.12,19.220416666666665,389.616,987.4,100.0,29.5,75.07083333333334
SP-01429,FCAST-005716,South,summer_storm,5,769,2022-05-29,23.1,9.574861111111112,100.78,1000.1,97.8,31.44,75.29861111111111
SP-01430,FCAST-005717,South,summer_storm,5,706,2020-05-28,23.1,9.684166666666666,101.621,1000.2,98.8,31.69,75.23750000000001
SP-01430,FCAST-005718,South,tropical_cyclone,8,424,2019-08-20,37.12,19.150972222222222,384.021,988.0,100.0,29.5,74.70277777777778
SP-01430,FCAST-005719,South,southwest_monsoon,7,39,2018-07-31,16.5,8.831805555555555,290.976,1002.7,99.1,30.5,75.35694444444444
SP-01430,FCAST-005720,South,heatwave,4,2124,2024-04-15,6.6,4.165694444444444,46.073,1006.1,71.4,37.0,74.80277777777778
SP-01431,FCAST-005721,South,tropical_cyclone,11,1056,2022-11-04,37.12,18.824027777777776,390.734,988.2,100.0,29.5,75.05416666666666
SP-01431,FCAST-005722,South,heatwave,3,811,2022-03-04,6.6,3.773055555555556,54.041,1005.4,74.4,37.0,75.09722222222223
SP-01431,FCAST-005723,South,southwest_monsoon,7,594,2021-07-30,16.5,8.80236111111111,293.012,1002.7,100.0,30.5,75.11111111111111
SP-01431,FCAST-005724,South,summer_storm,4,115,2020-04-07,23.1,9.631250000000001,100.228,1000.4,97.4,32.01,74.70416666666667
SP-01432,FCAST-005725,South,southwest_monsoon,7,1302,2024-07-12,16.5,9.129027777777777,289.79,1002.6,100.0,30.5,74.59166666666667
SP-01432,FCAST-005726,South,summer_storm,4,836,2023-04-03,23.1,9.880833333333333,93.642,1000.6,98.5,31.8,74.80833333333334
SP-01432,FCAST-005727,South,heatwave,4,498,2022-04-30,6.6,4.179861111111111,50.112,1005.8,68.8,37.0,75.30416666666666
SP-01432,FCAST-005728,South,tropical_cyclone,10,295,2021-10-09,37.12,18.833333333333332,387.427,988.5,100.0,29.5,74.57916666666667
SP-01433,FCAST-005729,South,heatwave,4,1158,2024-04-29,6.6,3.572222222222222,47.056,1005.9,69.0,37.0,75.29305555555555
SP-01433,FCAST-005730,South,summer_storm,5,1167,2024-05-08,23.1,9.395000000000001,99.924,999.9,97.6,32.29,75.05972222222222
SP-01433,FCAST-005731,South,southwest_monsoon,9,929,2023-09-13,16.5,8.6525,290.683,1003.0,100.0,30.5,75.36250000000001
SP-01433,FCAST-005732,South,tropical_cyclone,9,1287,2024-09-05,37.12,18.665694444444444,387.029,987.6,100.0,29.5,75.15833333333333
SP-01434,FCAST-005733,South,southwest_monsoon,6,1080,2024-06-21,16.5,9.203472222222222,290.357,1002.6,100.0,30.5,74.90972222222223
SP-01434,FCAST-005734,South,tropical_cyclone,9,450,2022-09-30,37.12,19.085833333333333,389.696,988.2,100.0,29.5,75.40416666666667
SP-01434,FCAST-005735,South,summer_storm,5,692,2023-05-30,23.1,9.75875,97.279,999.9,96.9,32.31,75.15833333333333
SP-01434,FCAST-005736,South,heatwave,3,1350,2025-03-18,6.6,4.020416666666667,45.54,1006.0,70.3,37.0,75.04861111111111
SP-01435,FCAST-005737,South,summer_storm,5,916,2021-05-23,23.1,10.104861111111111,93.616,1000.5,98.8,32.11,75.09583333333333
SP-01435,FCAST-005738,South,tropical_cyclone,8,2089,2024-08-08,37.12,18.79125,393.253,988.5,100.0,29.5,74.4625
SP-01435,FCAST-005739,South,southwest_monsoon,9,2130,2024-09-18,16.5,8.926805555555555,287.795,1002.8,100.0,30.5,74.90277777777777
SP-01435,FCAST-005740,South,heatwave,3,2308,2025-03-15,6.6,3.7758333333333334,49.891,1005.5,69.9,37.0,74.84305555555555
SP-01436,FCAST-005741,South,heatwave,4,557,2022-04-28,6.6,3.8727777777777783,54.155,1006.2,70.4,37.0,75.12083333333334
SP-01436,FCAST-005742,South,tropical_cyclone,11,1476,2024-11-02,37.12,18.406805555555554,388.156,987.9,100.0,29.5,74.56944444444444
SP-01436,FCAST-005743,South,southwest_monsoon,9,340,2021-09-23,16.5,8.79263888888889,286.389,1003.0,100.0,30.5,75.09444444444445
SP-01436,FCAST-005744,South,summer_storm,4,536,2022-04-07,23.1,9.439166666666667,97.141,1000.3,96.6,32.23,75.125
SP-01437,FCAST-005745,South,summer_storm,5,575,2023-05-14,23.1,9.578055555555556,99.771,1000.4,98.1,32.6,74.98472222222222
SP-01437,FCAST-005746,South,southwest_monsoon,6,237,2022-06-10,16.5,8.882361111111111,288.0,1002.7,99.8,30.5,75.3111111111111
SP-01437,FCAST-005747,South,tropical_cyclone,10,372,2022-10-23,37.12,18.928194444444443,389.274,988.4,100.0,29.5,74.50972222222222
SP-01437,FCAST-005748,South,heatwave,3,884,2024-03-18,6.6,3.6855555555555557,45.46,1006.0,68.6,37.0,74.75555555555555
SP-01438,FCAST-005749,South,southwest_monsoon,7,1961,2023-07-04,16.5,8.799722222222222,283.141,1002.9,100.0,30.5,75.13055555555555
SP-01438,FCAST-005750,South,summer_storm,4,1878,2023-04-12,23.1,9.341527777777777,97.286,999.5,98.5,32.33,74.69444444444444
SP-01438,FCAST-005751,South,heatwave,4,422,2019-04-17,6.6,3.8188888888888886,44.522,1005.8,68.9,37.0,75.09444444444445
SP-01438,FCAST-005752,South,tropical_cyclone,11,2107,2023-11-27,37.12,18.778333333333332,385.289,988.5,100.0,29.5,75.25694444444444
SP-01439,FCAST-005753,South,heatwave,4,645,2023-04-16,6.6,3.9654166666666666,45.96,1006.2,71.1,37.0,74.90833333333333
SP-01439,FCAST-005754,South,summer_storm,5,295,2022-05-01,23.1,10.163194444444445,95.629,999.7,97.5,31.64,75.08472222222223
SP-01439,FCAST-005755,South,southwest_monsoon,6,711,2023-06-21,16.5,8.644583333333333,289.865,1002.9,100.0,30.5,74.85
SP-01439,FCAST-005756,South,tropical_cyclone,9,1171,2024-09-23,37.12,19.060277777777777,388.953,988.1,100.0,29.5,74.71111111111111
SP-01440,FCAST-005757,South,heatwave,3,85,2020-03-07,6.6,3.7506944444444446,54.511,1005.8,70.8,37.0,74.64444444444445
SP-01440,FCAST-005758,South,southwest_monsoon,6,922,2022-06-22,16.5,8.585277777777778,284.99,1002.6,100.0,30.5,74.64722222222223
SP-01440,FCAST-005759,South,tropical_cyclone,11,717,2021-11-29,37.12,18.994166666666665,390.353,988.0,100.0,29.5,74.85277777777777
SP-01440,FCAST-005760,South,summer_storm,5,148,2020-05-09,23.1,9.505277777777778,97.29599999999999,1000.2,95.9,31.48,74.9375
SP-01441,FCAST-005761,South,summer_storm,4,349,2022-04-15,23.1,9.710277777777778,94.099,1000.3,98.8,32.19,74.73194444444444
SP-01441,FCAST-005762,South,tropical_cyclone,8,104,2021-08-13,37.12,19.1075,385.776,988.0,100.0,29.5,74.87916666666666
SP-01441,FCAST-005763,South,southwest_monsoon,7,1171,2024-07-15,16.5,8.899722222222222,285.986,1002.9,100.0,30.5,75.05277777777778
SP-01441,FCAST-005764,South,heatwave,3,1046,2024-03-12,6.6,4.023055555555556,52.488,1005.9,69.8,37.0,74.85833333333333
SP-01442,FCAST-005765,South,southwest_monsoon,6,771,2023-06-19,16.5,8.999583333333334,286.978,1003.0,100.0,30.5,74.92638888888888
SP-01442,FCAST-005766,South,heatwave,4,714,2023-04-23,6.6,4.035694444444444,50.172,1005.9,70.9,37.0,74.80833333333334
SP-01442,FCAST-005767,South,tropical_cyclone,10,515,2022-10-06,37.12,18.961805555555557,391.39,988.7,100.0,29.5,74.90972222222223
SP-01442,FCAST-005768,South,summer_storm,5,373,2022-05-17,23.1,9.625694444444443,95.989,1000.3,98.2,31.75,75.21527777777777
SP-01443,FCAST-005769,South,summer_storm,4,181,2021-04-26,23.1,9.980416666666667,96.873,1000.4,98.1,32.18,75.05833333333334
SP-01443,FCAST-005770,South,heatwave,4,183,2021-04-28,6.6,3.8325,52.042,1006.1,71.2,37.0,75.65138888888889
SP-01443,FCAST-005771,South,tropical_cyclone,9,321,2021-09-13,37.12,18.844305555555554,394.517,988.3,100.0,29.5,75.15694444444445
SP-01443,FCAST-005772,South,southwest_monsoon,9,1066,2023-09-28,16.5,8.793194444444445,282.629,1002.1,100.0,30.5,75.16666666666667
SP-01444,FCAST-005773,South,summer_storm,4,2145,2024-04-14,23.1,9.655555555555557,95.525,999.9,99.1,31.93,74.9375
SP-01444,FCAST-005774,South,southwest_monsoon,7,1858,2023-07-02,16.5,8.904166666666667,289.723,1003.6,100.0,30.5,75.20972222222223
SP-01444,FCAST-005775,South,tropical_cyclone,10,1952,2023-10-04,37.12,18.905833333333334,395.379,988.2,100.0,29.5,74.69444444444444
SP-01444,FCAST-005776,South,heatwave,3,1740,2023-03-06,6.6,3.937916666666667,44.153999999999996,1006.1,69.8,37.0,74.97222222222223
SP-01445,FCAST-005777,South,heatwave,4,314,2022-04-28,6.6,3.9050000000000002,52.677,1005.8,69.0,37.0,74.88194444444444
SP-01445,FCAST-005778,South,summer_storm,5,1067,2024-05-20,23.1,9.485555555555557,101.417,1000.4,100.0,31.84,75.40277777777777
SP-01445,FCAST-005779,South,tropical_cyclone,10,112,2021-10-08,37.12,18.6725,388.325,988.3,100.0,29.5,75.34305555555555
SP-01445,FCAST-005780,South,southwest_monsoon,7,31,2021-07-19,16.5,8.887777777777778,287.003,1003.2,100.0,30.5,75.0611111111111
SP-01446,FCAST-005781,South,tropical_cyclone,8,1086,2022-08-02,37.12,18.694583333333334,387.903,988.5,100.0,29.5,74.89861111111111
SP-01446,FCAST-005782,South,heatwave,4,985,2022-04-23,6.6,3.7369444444444446,46.332,1005.8,70.9,37.0,75.42222222222222
SP-01446,FCAST-005783,South,southwest_monsoon,6,1408,2023-06-20,16.5,8.912777777777778,280.907,1002.9,100.0,30.5,75.22777777777777
SP-01446,FCAST-005784,South,summer_storm,4,620,2021-04-23,23.1,9.915,92.264,1000.1,98.1,32.55,74.96527777777777
SP-01447,FCAST-005785,South,tropical_cyclone,8,1676,2022-08-07,37.12,18.862499999999997,382.701,987.7,100.0,29.5,74.83055555555556
SP-01447,FCAST-005786,South,heatwave,4,1923,2023-04-11,6.6,4.098611111111111,54.354,1006.3,71.7,37.0,75.17638888888888
SP-01447,FCAST-005787,South,southwest_monsoon,9,1724,2022-09-24,16.5,9.057222222222222,287.316,1003.2,100.0,30.5,75.61111111111111
SP-01447,FCAST-005788,South,summer_storm,4,88,2018-04-02,23.1,9.580277777777777,99.07300000000001,999.9,96.2,32.89,75.07361111111112
SP-01448,FCAST-005789,South,summer_storm,5,977,2021-05-02,23.1,9.58125,98.745,1000.5,98.3,31.87,75.17500000000001
SP-01448,FCAST-005790,South,southwest_monsoon,6,283,2019-06-08,16.5,9.379305555555556,283.389,1003.2,99.9,30.5,74.80972222222222
SP-01448,FCAST-005791,South,tropical_cyclone,8,1461,2022-08-29,37.12,18.772638888888892,394.651,987.9,100.0,29.5,74.84861111111111
SP-01448,FCAST-005792,South,heatwave,4,584,2020-04-04,6.6,4.061388888888889,46.129,1006.2,70.2,37.0,74.85694444444444
SP-01449,FCAST-005793,South,tropical_cyclone,8,23,2021-08-24,37.12,18.874166666666667,383.092,988.7,100.0,29.5,75.13888888888889
SP-01449,FCAST-005794,South,heatwave,4,997,2024-04-24,6.6,4.005138888888889,44.441,1005.4,68.8,37.0,75.14583333333333
SP-01449,FCAST-005795,South,summer_storm,5,300,2022-05-28,23.1,9.874305555555557,94.291,1000.8,98.2,32.07,75.3375
SP-01449,FCAST-005796,South,southwest_monsoon,8,8,2021-08-09,16.5,9.133888888888889,285.679,1002.8,100.0,30.5,75.28472222222223
SP-01450,FCAST-005797,South,summer_storm,5,1049,2023-05-10,23.1,9.855972222222222,99.173,1000.1,97.2,31.88,74.98611111111111
SP-01450,FCAST-005798,South,southwest_monsoon,8,411,2021-08-10,16.5,9.128055555555555,291.12,1002.7,100.0,30.5,75.20555555555556
SP-01450,FCAST-005799,South,tropical_cyclone,9,1547,2024-09-19,37.12,19.001805555555553,388.493,988.6,100.0,29.5,75.34305555555555
SP-01450,FCAST-005800,South,heatwave,3,626,2022-03-13,6.6,3.733194444444445,53.634,1005.6,70.3,37.0,74.64166666666667
SP-01451,FCAST-005801,South,southwest_monsoon,9,1646,2024-09-24,16.5,9.029305555555556,292.00600000000003,1002.7,100.0,30.5,75.47361111111111
SP-01451,FCAST-005802,South,tropical_cyclone,8,1248,2023-08-23,37.12,19.30902777777778,390.365,987.9,100.0,29.5,75.07916666666667
SP-01451,FCAST-005803,South,heatwave,4,11,2020-04-03,6.6,4.0176388888888885,53.384,1005.9,70.3,37.0,74.44444444444444
SP-01451,FCAST-005804,South,summer_storm,4,380,2021-04-07,23.1,9.536111111111111,94.749,1000.2,97.8,31.48,74.88333333333334
SP-01452,FCAST-005805,South,heatwave,4,907,2021-04-27,6.6,3.877638888888889,44.062,1005.8,69.9,37.0,75.14166666666667
SP-01452,FCAST-005806,South,tropical_cyclone,9,309,2019-09-07,37.12,18.57986111111111,396.759,987.7,100.0,29.5,75.01805555555556
SP-01452,FCAST-005807,South,southwest_monsoon,9,1408,2022-09-10,16.5,9.183194444444446,282.79,1002.9,100.0,30.5,75.0625
SP-01452,FCAST-005808,South,summer_storm,5,932,2021-05-22,23.1,10.227916666666665,98.307,1000.3,97.1,32.65,74.82777777777778
SP-01453,FCAST-005809,South,southwest_monsoon,8,330,2021-08-10,16.5,8.95138888888889,290.272,1003.4,100.0,30.5,74.97222222222223
SP-01453,FCAST-005810,South,heatwave,3,1636,2025-03-08,6.6,3.950138888888889,47.558,1006.1,71.2,37.0,74.90972222222223
SP-01453,FCAST-005811,South,tropical_cyclone,11,1159,2023-11-17,37.12,19.00277777777778,382.12,987.7,100.0,29.5,74.58611111111111
SP-01453,FCAST-005812,South,summer_storm,5,251,2021-05-23,23.1,9.947361111111112,101.641,1000.6,97.4,32.22,75.29027777777777
SP-01454,FCAST-005813,South,heatwave,3,1402,2025-03-15,6.6,3.901666666666667,48.15,1005.5,72.0,37.0,75.05277777777778
SP-01454,FCAST-005814,South,tropical_cyclone,8,468,2022-08-24,37.12,18.72361111111111,386.163,988.0,100.0,29.5,74.89583333333333
SP-01454,FCAST-005815,South,southwest_monsoon,9,1234,2024-09-28,16.5,9.034722222222221,287.133,1002.7,100.0,30.5,75.25972222222222
SP-01454,FCAST-005816,South,summer_storm,5,8,2021-05-21,23.1,9.633055555555556,98.22800000000001,1000.4,97.1,32.38,74.99583333333334
SP-01455,FCAST-005817,South,heatwave,3,71,2018-03-16,6.6,4.094305555555556,54.718,1005.9,70.4,37.0,75.28611111111111
SP-01455,FCAST-005818,South,tropical_cyclone,8,593,2019-08-20,37.12,18.69472222222222,384.412,988.1,100.0,29.5,74.86250000000001
SP-01455,FCAST-005819,South,summer_storm,4,101,2018-04-15,23.1,9.467777777777778,105.374,1000.1,97.9,32.08,75.45972222222223
SP-01455,FCAST-005820,South,southwest_monsoon,8,943,2020-08-04,16.5,9.022638888888888,286.311,1003.2,100.0,30.5,74.85833333333333
SP-01456,FCAST-005821,South,tropical_cyclone,10,1315,2021-10-19,37.12,18.9925,383.713,988.0,100.0,29.5,74.98888888888888
SP-01456,FCAST-005822,South,southwest_monsoon,6,2274,2024-06-04,16.5,8.73611111111111,295.305,1002.9,100.0,30.5,74.89027777777778
SP-01456,FCAST-005823,South,summer_storm,4,409,2019-04-27,23.1,9.53361111111111,99.657,1000.0,97.6,31.35,75.22222222222223
SP-01456,FCAST-005824,South,heatwave,3,372,2019-03-21,6.6,3.852916666666667,53.488,1005.7,67.8,37.0,75.1888888888889
SP-01457,FCAST-005825,South,heatwave,3,1655,2024-03-13,6.6,4.047777777777778,46.024,1005.6,69.7,37.0,75.21944444444445
SP-01457,FCAST-005826,South,summer_storm,5,637,2021-05-30,23.1,10.042916666666667,104.267,1000.1,97.9,31.81,74.65277777777777
SP-01457,FCAST-005827,South,tropical_cyclone,9,760,2021-09-30,37.12,19.209722222222222,391.496,988.2,100.0,29.5,74.9986111111111
SP-01457,FCAST-005828,South,southwest_monsoon,7,304,2020-07-01,16.5,8.9425,288.042,1002.3,100.0,30.5,74.87777777777778
SP-01458,FCAST-005829,South,southwest_monsoon,9,673,2023-09-10,16.5,9.08125,291.255,1003.0,98.3,30.5,74.79444444444444
SP-01458,FCAST-005830,South,tropical_cyclone,9,321,2022-09-23,37.12,18.85763888888889,392.241,987.9,100.0,29.5,75.21805555555555
SP-01458,FCAST-005831,South,summer_storm,4,148,2022-04-03,23.1,10.127638888888889,102.094,1000.4,100.0,31.61,74.79166666666667
SP-01458,FCAST-005832,South,heatwave,4,906,2024-04-30,6.6,4.028333333333333,40.631,1006.2,68.8,37.0,74.47777777777777
SP-01459,FCAST-005833,South,southwest_monsoon,6,972,2023-06-23,16.5,9.121666666666666,284.664,1003.2,100.0,30.5,74.75972222222222
SP-01459,FCAST-005834,South,summer_storm,5,1290,2024-05-06,23.1,9.333472222222222,101.362,1000.4,98.4,31.85,75.1
SP-01459,FCAST-005835,South,tropical_cyclone,11,1123,2023-11-21,37.12,18.38388888888889,394.522,988.6,100.0,29.5,74.82777777777778
SP-01459,FCAST-005836,South,heatwave,3,881,2023-03-24,6.6,3.9322222222222223,43.476,1006.2,71.6,37.0,74.84861111111111
SP-01460,FCAST-005837,South,heatwave,3,1652,2024-03-16,6.6,4.145277777777777,57.661,1005.6,69.4,37.0,74.95555555555556
SP-01460,FCAST-005838,South,tropical_cyclone,10,1138,2022-10-19,37.12,18.708055555555557,387.642,987.9,100.0,29.5,74.9361111111111
SP-01460,FCAST-005839,South,southwest_monsoon,6,273,2020-06-06,16.5,8.99638888888889,285.454,1003.1,100.0,30.5,75.03194444444445
SP-01460,FCAST-005840,South,summer_storm,5,1726,2024-05-29,23.1,10.07875,96.381,1000.7,97.7,31.42,75.10694444444444
SP-01461,FCAST-005841,South,southwest_monsoon,8,2110,2024-08-25,16.5,9.221388888888889,288.599,1002.3,100.0,30.5,75.17638888888888
SP-01461,FCAST-005842,South,tropical_cyclone,10,1789,2023-10-09,37.12,19.07875,389.154,988.1,100.0,29.5,74.975
SP-01461,FCAST-005843,South,summer_storm,4,527,2020-04-25,23.1,9.65638888888889,100.54599999999999,1000.9,96.9,32.2,74.72916666666667
SP-01461,FCAST-005844,South,heatwave,3,1569,2023-03-03,6.6,3.9652777777777777,48.699,1005.5,69.5,37.0,74.85277777777777
SP-01462,FCAST-005845,South,summer_storm,4,2117,2024-04-17,23.1,10.109583333333333,99.612,1000.2,97.8,32.05,75.20555555555556
SP-01462,FCAST-005846,South,southwest_monsoon,8,1516,2022-08-25,16.5,9.062777777777777,290.272,1003.3,100.0,30.5,75.15694444444445
SP-01462,FCAST-005847,South,heatwave,3,634,2020-03-26,6.6,3.967361111111111,51.085,1005.9,70.7,37.0,74.83888888888889
SP-01462,FCAST-005848,South,tropical_cyclone,11,2329,2024-11-15,37.12,18.659166666666668,387.348,988.5,100.0,29.5,74.88749999999999
SP-01463,FCAST-005849,South,southwest_monsoon,8,1851,2024-08-19,16.5,8.921666666666667,289.691,1003.1,99.6,30.5,75.11944444444445
SP-01463,FCAST-005850,South,summer_storm,5,296,2020-05-17,23.1,10.020416666666668,94.448,1000.6,98.4,31.68,74.96111111111111
SP-01463,FCAST-005851,South,tropical_cyclone,10,806,2021-10-09,37.12,18.808194444444446,391.564,988.0,100.0,29.5,75.03055555555555
SP-01463,FCAST-005852,South,heatwave,4,1346,2023-04-02,6.6,4.039444444444444,44.317,1005.8,73.3,37.0,75.19861111111112
SP-01464,FCAST-005853,South,summer_storm,4,363,2022-04-13,23.1,9.21638888888889,101.963,1000.2,98.8,31.77,75.21527777777777
SP-01464,FCAST-005854,South,tropical_cyclone,9,507,2022-09-04,37.12,18.63125,387.989,988.3,100.0,29.5,75.0375
SP-01464,FCAST-005855,South,heatwave,3,324,2022-03-05,6.6,3.864166666666667,50.656,1005.7,75.9,37.0,75.55555555555556
SP-01464,FCAST-005856,South,southwest_monsoon,8,117,2021-08-10,16.5,8.987916666666667,289.213,1002.8,100.0,30.5,74.87222222222222
SP-01465,FCAST-005857,South,southwest_monsoon,6,1153,2021-06-15,16.5,8.587361111111111,287.203,1002.7,100.0,30.5,74.72638888888889
SP-01465,FCAST-005858,South,heatwave,4,1097,2021-04-20,6.6,3.925694444444444,48.253,1005.5,72.6,37.0,74.94583333333334
SP-01465,FCAST-005859,South,tropical_cyclone,11,1657,2022-11-01,37.12,18.98375,390.587,988.0,100.0,29.5,74.64583333333333
SP-01465,FCAST-005860,South,summer_storm,4,738,2020-04-26,23.1,9.550138888888888,94.959,1000.7,98.2,32.3,75.19861111111112
SP-01466,FCAST-005861,South,tropical_cyclone,10,1354,2022-10-27,37.12,18.886666666666667,386.842,988.4,100.0,29.5,75.01527777777778
SP-01466,FCAST-005862,South,heatwave,3,752,2021-03-04,6.6,3.9940277777777777,47.684,1006.4,72.2,37.0,74.91111111111111
SP-01466,FCAST-005863,South,summer_storm,5,834,2021-05-25,23.1,9.469583333333333,96.639,999.9,98.4,32.04,75.44305555555555
SP-01466,FCAST-005864,South,southwest_monsoon,8,1647,2023-08-16,16.5,8.884861111111112,284.161,1002.3,100.0,30.5,75.41111111111111
SP-01467,FCAST-005865,South,tropical_cyclone,11,15,2019-11-17,37.12,19.299444444444443,391.172,988.3,100.0,29.5,74.72638888888889
SP-01467,FCAST-005866,South,heatwave,4,899,2022-04-19,6.6,4.102777777777778,49.27,1005.9,70.6,37.0,74.79444444444444
SP-01467,FCAST-005867,South,southwest_monsoon,9,332,2020-09-29,16.5,9.033333333333333,295.627,1003.2,99.0,30.5,75.05833333333334
SP-01467,FCAST-005868,South,summer_storm,5,1649,2024-05-08,23.1,9.685,110.083,1000.0,98.8,31.95,75.39027777777778
SP-01468,FCAST-005869,South,heatwave,3,1045,2024-03-24,6.6,3.854861111111111,51.483,1005.7,69.8,37.0,75.26527777777778
SP-01468,FCAST-005870,South,southwest_monsoon,6,1125,2024-06-12,16.5,8.691388888888888,289.813,1002.3,99.6,30.5,75.30416666666666
SP-01468,FCAST-005871,South,tropical_cyclone,8,458,2022-08-15,37.12,19.11125,386.188,988.1,100.0,29.5,75.03888888888889
SP-01468,FCAST-005872,South,summer_storm,5,1089,2024-05-07,23.1,10.329027777777778,96.81,1000.1,99.2,31.56,75.04166666666667
SP-01469,FCAST-005873,South,tropical_cyclone,8,611,2023-08-30,37.12,18.77027777777778,393.173,988.3,100.0,29.5,75.16944444444444
SP-01469,FCAST-005874,South,southwest_monsoon,7,191,2022-07-06,16.5,9.098611111111111,289.133,1002.2,100.0,30.5,75.21944444444445
SP-01469,FCAST-005875,South,summer_storm,5,507,2023-05-18,23.1,9.785833333333334,97.134,1000.0,98.1,31.38,75.0
SP-01469,FCAST-005876,South,heatwave,4,476,2023-04-17,6.6,4.0065277777777775,47.81,1005.7,68.7,37.0,75.44166666666666
