span_id,line_id,tower_id,voltage_kv,region,component,installation_date,maintenance_period_days,HI_score_last,HI_class_last,HI_trend_per_year,lightning_strikes_1km_annual,lightning_strikes_5km_annual,max_peak_current_kA,lightning_flash_density,lightning_caused_trip,avg_rainfall_mm_year,max_wind_speed_ms,avg_wind_speed_ms,avg_humidity_pct,avg_temperature_c,max_temperature_c,temp_fluctuation_c,pm25_annual_avg,pm25_exceedance_days,coastal_proximity,pollution_severity,row_width_m,encroachment_events_total,encroachment_severity,vegetation_encroachment,last_vegetation_cut_days,total_outage_events,fault_type_most_common,transient_faults,permanent_faults,mttr_hours,event_id,event_type,forecast_month,age_at_forecast_days,forecast_date,forecast_wind_max,forecast_wind_avg,forecast_rain_total,forecast_pressure_min,forecast_humidity_max,forecast_temp_max,forecast_confidence_avg,age_at_forecast_years,fault_to_failure_flag
SP-01649,LINE-S2,179,230,South,Damper,2018-10-17,2357,5.0,HI5,0.7743,3.1,14.0,34.2,12.67,0,2169.7,28.3,6.7,82.2,28.4,36.8,5.6,27.1,0,coastal,d,50,3,minor,0,81,1,wind,0,1,14.2,FCAST-006594,heatwave,3,1241,2022-03-11,6.6,3.762638888888889,51.469,1005.6,73.0,37.0,74.87083333333334,3.4,0
SP-01649,LINE-S2,179,230,South,Damper,2018-10-17,2357,5.0,HI5,0.7743,3.1,14.0,34.2,12.67,0,2169.7,28.3,6.7,82.2,28.4,36.8,5.6,27.1,0,coastal,d,50,3,minor,0,81,1,wind,0,1,14.2,FCAST-006595,tropical_cyclone,11,1502,2022-11-27,37.12,19.091527777777777,394.506,987.9,100.0,29.5,74.69722222222222,4.115068493150685,0
SP-01649,LINE-S2,179,230,South,Damper,2018-10-17,2357,5.0,HI5,0.7743,3.1,14.0,34.2,12.67,0,2169.7,28.3,6.7,82.2,28.4,36.8,5.6,27.1,0,coastal,d,50,3,minor,0,81,1,wind,0,1,14.2,FCAST-006596,summer_storm,5,938,2021-05-12,23.1,10.149305555555555,100.866,1000.5,97.8,32.23,74.79166666666667,2.56986301369863,0
SP-01649,LINE-S2,179,230,South,Spacer,2018-10-17,2357,4.48,HI4,0.6938,3.1,14.0,34.2,12.67,1,2169.7,28.3,6.7,82.2,28.4,36.8,5.6,27.1,0,coastal,d,50,3,minor,0,81,0,lightning,0,0,27.3,FCAST-006593,southwest_monsoon,6,972,2021-06-15,16.5,8.877916666666668,282.122,1002.5,100.0,30.5,74.93333333333334,2.663013698630137,0
SP-01649,LINE-S2,179,230,South,Spacer,2018-10-17,2357,4.48,HI4,0.6938,3.1,14.0,34.2,12.67,1,2169.7,28.3,6.7,82.2,28.4,36.8,5.6,27.1,0,coastal,d,50,3,minor,0,81,0,lightning,0,0,27.3,FCAST-006594,heatwave,3,1241,2022-03-11,6.6,3.762638888888889,51.469,1005.6,73.0,37.0,74.87083333333334,3.4,0
SP-01649,LINE-S2,179,230,South,Spacer,2018-10-17,2357,4.48,HI4,0.6938,3.1,14.0,34.2,12.67,1,2169.7,28.3,6.7,82.2,28.4,36.8,5.6,27.1,0,coastal,d,50,3,minor,0,81,0,lightning,0,0,27.3,FCAST-006595,tropical_cyclone,11,1502,2022-11-27,37.12,19.091527777777777,394.506,987.9,100.0,29.5,74.69722222222222,4.115068493150685,0
SP-01649,LINE-S2,179,230,South,Spacer,2018-10-17,2357,4.48,HI4,0.6938,3.1,14.0,34.2,12.67,1,2169.7,28.3,6.7,82.2,28.4,36.8,5.6,27.1,0,coastal,d,50,3,minor,0,81,0,lightning,0,0,27.3,FCAST-006596,summer_storm,5,938,2021-05-12,23.1,10.149305555555555,100.866,1000.5,97.8,32.23,74.79166666666667,2.56986301369863,0
SP-01649,LINE-S2,179,230,South,Insulator,2018-10-17,2357,5.0,HI5,0.7743,3.1,14.0,34.2,12.67,2,2169.7,28.3,6.7,82.2,28.4,36.8,5.6,27.1,0,coastal,d,50,3,minor,0,81,0,wind,0,0,17.6,FCAST-006593,southwest_monsoon,6,972,2021-06-15,16.5,8.877916666666668,282.122,1002.5,100.0,30.5,74.93333333333334,2.663013698630137,0
SP-01649,LINE-S2,179,230,South,Insulator,2018-10-17,2357,5.0,HI5,0.7743,3.1,14.0,34.2,12.67,2,2169.7,28.3,6.7,82.2,28.4,36.8,5.6,27.1,0,coastal,d,50,3,minor,0,81,0,wind,0,0,17.6,FCAST-006594,heatwave,3,1241,2022-03-11,6.6,3.762638888888889,51.469,1005.6,73.0,37.0,74.87083333333334,3.4,0
SP-01649,LINE-S2,179,230,South,Insulator,2018-10-17,2357,5.0,HI5,0.7743,3.1,14.0,34.2,12.67,2,2169.7,28.3,6.7,82.2,28.4,36.8,5.6,27.1,0,coastal,d,50,3,minor,0,81,0,wind,0,0,17.6,FCAST-006595,tropical_cyclone,11,1502,2022-11-27,37.12,19.091527777777777,394.506,987.9,100.0,29.5,74.69722222222222,4.115068493150685,0
SP-01649,LINE-S2,179,230,South,Insulator,2018-10-17,2357,5.0,HI5,0.7743,3.1,14.0,34.2,12.67,2,2169.7,28.3,6.7,82.2,28.4,36.8,5.6,27.1,0,coastal,d,50,3,minor,0,81,0,wind,0,0,17.6,FCAST-006596,summer_storm,5,938,2021-05-12,23.1,10.149305555555555,100.866,1000.5,97.8,32.23,74.79166666666667,2.56986301369863,0
SP-01649,LINE-S2,179,230,South,Fittings,2018-10-17,2357,5.0,HI5,0.7743,3.1,14.0,34.2,12.67,0,2169.7,28.3,6.7,82.2,28.4,36.8,5.6,27.1,0,coastal,d,50,3,minor,0,81,2,wind,1,1,19.9,FCAST-006593,southwest_monsoon,6,972,2021-06-15,16.5,8.877916666666668,282.122,1002.5,100.0,30.5,74.93333333333334,2.663013698630137,0
SP-01649,LINE-S2,179,230,South,Fittings,2018-10-17,2357,5.0,HI5,0.7743,3.1,14.0,34.2,12.67,0,2169.7,28.3,6.7,82.2,28.4,36.8,5.6,27.1,0,coastal,d,50,3,minor,0,81,2,wind,1,1,19.9,FCAST-006594,heatwave,3,1241,2022-03-11,6.6,3.762638888888889,51.469,1005.6,73.0,37.0,74.87083333333334,3.4,0
SP-01649,LINE-S2,179,230,South,Fittings,2018-10-17,2357,5.0,HI5,0.7743,3.1,14.0,34.2,12.67,0,2169.7,28.3,6.7,82.2,28.4,36.8,5.6,27.1,0,coastal,d,50,3,minor,0,81,2,wind,1,1,19.9,FCAST-006595,tropical_cyclone,11,1502,2022-11-27,37.12,19.091527777777777,394.506,987.9,100.0,29.5,74.69722222222222,4.115068493150685,0
SP-01649,LINE-S2,179,230,South,Fittings,2018-10-17,2357,5.0,HI5,0.7743,3.1,14.0,34.2,12.67,0,2169.7,28.3,6.7,82.2,28.4,36.8,5.6,27.1,0,coastal,d,50,3,minor,0,81,2,wind,1,1,19.9,FCAST-006596,summer_storm,5,938,2021-05-12,23.1,10.149305555555555,100.866,1000.5,97.8,32.23,74.79166666666667,2.56986301369863,0
SP-01649,LINE-S2,179,230,South,Arrester,2018-10-17,2357,5.0,HI5,0.7743,3.1,14.0,34.2,12.67,1,2169.7,28.3,6.7,82.2,28.4,36.8,5.6,27.1,0,coastal,d,50,3,minor,0,81,2,lightning,1,1,5.3,FCAST-006593,southwest_monsoon,6,972,2021-06-15,16.5,8.877916666666668,282.122,1002.5,100.0,30.5,74.93333333333334,2.663013698630137,0
SP-01649,LINE-S2,179,230,South,Arrester,2018-10-17,2357,5.0,HI5,0.7743,3.1,14.0,34.2,12.67,1,2169.7,28.3,6.7,82.2,28.4,36.8,5.6,27.1,0,coastal,d,50,3,minor,0,81,2,lightning,1,1,5.3,FCAST-006594,heatwave,3,1241,2022-03-11,6.6,3.762638888888889,51.469,1005.6,73.0,37.0,74.87083333333334,3.4,0
SP-01649,LINE-S2,179,230,South,Arrester,2018-10-17,2357,5.0,HI5,0.7743,3.1,14.0,34.2,12.67,1,2169.7,28.3,6.7,82.2,28.4,36.8,5.6,27.1,0,coastal,d,50,3,minor,0,81,2,lightning,1,1,5.3,FCAST-006595,tropical_cyclone,11,1502,2022-11-27,37.12,19.091527777777777,394.506,987.9,100.0,29.5,74.69722222222222,4.115068493150685,0
SP-01649,LINE-S2,179,230,South,Arrester,2018-10-17,2357,5.0,HI5,0.7743,3.1,14.0,34.2,12.67,1,2169.7,28.3,6.7,82.2,28.4,36.8,5.6,27.1,0,coastal,d,50,3,minor,0,81,2,lightning,1,1,5.3,FCAST-006596,summer_storm,5,938,2021-05-12,23.1,10.149305555555555,100.866,1000.5,97.8,32.23,74.79166666666667,2.56986301369863,0
SP-01650,LINE-S2,180,230,South,Conductor,2021-09-06,1302,1.42,HI1,0.3981,3.7,15.7,10.6,12.95,1,1822.9,38.3,6.6,78.4,28.9,38.3,6.4,12.2,0,coastal,d,30,0,none,0,221,1,lightning,0,1,13.1,FCAST-006597,tropical_cyclone,8,357,2022-08-29,37.12,18.774583333333332,390.896,988.6,100.0,29.5,75.30138888888888,0.978082191780822,0
SP-01650,LINE-S2,180,230,South,Conductor,2021-09-06,1302,1.42,HI1,0.3981,3.7,15.7,10.6,12.95,1,1822.9,38.3,6.6,78.4,28.9,38.3,6.4,12.2,0,coastal,d,30,0,none,0,221,1,lightning,0,1,13.1,FCAST-006598,southwest_monsoon,9,368,2022-09-09,16.5,8.999305555555557,285.248,1003.1,100.0,30.5,74.86111111111111,1.008219178082192,0
SP-01650,LINE-S2,180,230,South,Damper,2021-09-06,1302,5.0,HI5,1.4017,3.7,15.7,10.6,12.95,1,1822.9,38.3,6.6,78.4,28.9,38.3,6.4,12.2,0,coastal,d,30,0,none,0,221,2,wind,1,1,16.7,FCAST-006597,tropical_cyclone,8,357,2022-08-29,37.12,18.774583333333332,390.896,988.6,100.0,29.5,75.30138888888888,0.978082191780822,1
SP-01650,LINE-S2,180,230,South,Damper,2021-09-06,1302,5.0,HI5,1.4017,3.7,15.7,10.6,12.95,1,1822.9,38.3,6.6,78.4,28.9,38.3,6.4,12.2,0,coastal,d,30,0,none,0,221,2,wind,1,1,16.7,FCAST-006598,southwest_monsoon,9,368,2022-09-09,16.5,8.999305555555557,285.248,1003.1,100.0,30.5,74.86111111111111,1.008219178082192,0
SP-01650,LINE-S2,180,230,South,Spacer,2021-09-06,1302,2.24,HI2,0.628,3.7,15.7,10.6,12.95,0,1822.9,38.3,6.6,78.4,28.9,38.3,6.4,12.2,0,coastal,d,30,0,none,0,221,0,unknown,0,0,11.4,FCAST-006597,tropical_cyclone,8,357,2022-08-29,37.12,18.774583333333332,390.896,988.6,100.0,29.5,75.30138888888888,0.978082191780822,0
SP-01650,LINE-S2,180,230,South,Spacer,2021-09-06,1302,2.24,HI2,0.628,3.7,15.7,10.6,12.95,0,1822.9,38.3,6.6,78.4,28.9,38.3,6.4,12.2,0,coastal,d,30,0,none,0,221,0,unknown,0,0,11.4,FCAST-006598,southwest_monsoon,9,368,2022-09-09,16.5,8.999305555555557,285.248,1003.1,100.0,30.5,74.86111111111111,1.008219178082192,0
SP-01650,LINE-S2,180,230,South,Insulator,2021-09-06,1302,4.04,HI4,1.1326,3.7,15.7,10.6,12.95,1,1822.9,38.3,6.6,78.4,28.9,38.3,6.4,12.2,0,coastal,d,30,0,none,0,221,0,wind,0,0,21.4,FCAST-006597,tropical_cyclone,8,357,2022-08-29,37.12,18.774583333333332,390.896,988.6,100.0,29.5,75.30138888888888,0.978082191780822,0
SP-01650,LINE-S2,180,230,South,Insulator,2021-09-06,1302,4.04,HI4,1.1326,3.7,15.7,10.6,12.95,1,1822.9,38.3,6.6,78.4,28.9,38.3,6.4,12.2,0,coastal,d,30,0,none,0,221,0,wind,0,0,21.4,FCAST-006598,southwest_monsoon,9,368,2022-09-09,16.5,8.999305555555557,285.248,1003.1,100.0,30.5,74.86111111111111,1.008219178082192,0
SP-01650,LINE-S2,180,230,South,Fittings,2021-09-06,1302,2.26,HI2,0.6336,3.7,15.7,10.6,12.95,1,1822.9,38.3,6.6,78.4,28.9,38.3,6.4,12.2,0,coastal,d,30,0,none,0,221,1,equipment_failure,0,1,24.5,FCAST-006597,tropical_cyclone,8,357,2022-08-29,37.12,18.774583333333332,390.896,988.6,100.0,29.5,75.30138888888888,0.978082191780822,0
SP-01650,LINE-S2,180,230,South,Fittings,2021-09-06,1302,2.26,HI2,0.6336,3.7,15.7,10.6,12.95,1,1822.9,38.3,6.6,78.4,28.9,38.3,6.4,12.2,0,coastal,d,30,0,none,0,221,1,equipment_failure,0,1,24.5,FCAST-006598,southwest_monsoon,9,368,2022-09-09,16.5,8.999305555555557,285.248,1003.1,100.0,30.5,74.86111111111111,1.008219178082192,0
SP-01650,LINE-S2,180,230,South,Arrester,2021-09-06,1302,5.0,HI5,1.4017,3.7,15.7,10.6,12.95,1,1822.9,38.3,6.6,78.4,28.9,38.3,6.4,12.2,0,coastal,d,30,0,none,0,221,3,equipment_failure,2,1,7.8,FCAST-006597,tropical_cyclone,8,357,2022-08-29,37.12,18.774583333333332,390.896,988.6,100.0,29.5,75.30138888888888,0.978082191780822,0
SP-01650,LINE-S2,180,230,South,Arrester,2021-09-06,1302,5.0,HI5,1.4017,3.7,15.7,10.6,12.95,1,1822.9,38.3,6.6,78.4,28.9,38.3,6.4,12.2,0,coastal,d,30,0,none,0,221,3,equipment_failure,2,1,7.8,FCAST-006598,southwest_monsoon,9,368,2022-09-09,16.5,8.999305555555557,285.248,1003.1,100.0,30.5,74.86111111111111,1.008219178082192,0
SP-01651,LINE-S2,181,230,South,Conductor,2020-10-14,1629,5.0,HI5,1.1203,7.8,42.1,38.9,11.91,2,2133.4,23.9,6.7,86.8,28.8,37.1,7.7,32.7,0,coastal,d,50,5,moderate,1,303,4,lightning,2,2,16.7,FCAST-006601,summer_storm,4,189,2021-04-21,23.1,9.50375,108.149,1000.1,97.8,32.01,75.05972222222222,0.5178082191780822,0
SP-01651,LINE-S2,181,230,South,Damper,2020-10-14,1629,3.05,HI3,0.6834,7.8,42.1,38.9,11.91,1,2133.4,23.9,6.7,86.8,28.8,37.1,7.7,32.7,0,coastal,d,50,5,moderate,1,303,0,vegetation,0,0,11.4,FCAST-006601,summer_storm,4,189,2021-04-21,23.1,9.50375,108.149,1000.1,97.8,32.01,75.05972222222222,0.5178082191780822,0
SP-01651,LINE-S2,181,230,South,Spacer,2020-10-14,1629,2.71,HI2,0.6072,7.8,42.1,38.9,11.91,1,2133.4,23.9,6.7,86.8,28.8,37.1,7.7,32.7,0,coastal,d,50,5,moderate,1,303,1,equipment_failure,0,1,54.1,FCAST-006601,summer_storm,4,189,2021-04-21,23.1,9.50375,108.149,1000.1,97.8,32.01,75.05972222222222,0.5178082191780822,0
SP-01651,LINE-S2,181,230,South,Insulator,2020-10-14,1629,3.97,HI3,0.8895,7.8,42.1,38.9,11.91,1,2133.4,23.9,6.7,86.8,28.8,37.1,7.7,32.7,0,coastal,d,50,5,moderate,1,303,1,vegetation,0,1,5.0,FCAST-006601,summer_storm,4,189,2021-04-21,23.1,9.50375,108.149,1000.1,97.8,32.01,75.05972222222222,0.5178082191780822,0
SP-01651,LINE-S2,181,230,South,Fittings,2020-10-14,1629,1.88,HI1,0.4212,7.8,42.1,38.9,11.91,1,2133.4,23.9,6.7,86.8,28.8,37.1,7.7,32.7,0,coastal,d,50,5,moderate,1,303,0,equipment_failure,0,0,4.2,FCAST-006601,summer_storm,4,189,2021-04-21,23.1,9.50375,108.149,1000.1,97.8,32.01,75.05972222222222,0.5178082191780822,0
SP-01651,LINE-S2,181,230,South,Arrester,2020-10-14,1624,5.0,HI5,1.1238,7.8,42.1,38.9,11.91,1,2133.4,23.9,6.7,86.8,28.8,37.1,7.7,32.7,0,coastal,d,50,5,moderate,1,303,1,lightning,0,1,9.2,FCAST-006601,summer_storm,4,189,2021-04-21,23.1,9.50375,108.149,1000.1,97.8,32.01,75.05972222222222,0.5178082191780822,0
SP-01652,LINE-S2,182,230,South,Conductor,2018-06-05,2491,5.0,HI5,0.7326,9.3,40.5,24.4,9.38,1,1640.8,29.2,7.9,80.8,27.6,37.5,8.4,27.8,0,coastal,d,50,1,minor,0,387,0,unknown,0,0,9.2,FCAST-006605,heatwave,3,1025,2021-03-26,6.6,3.937222222222222,41.702,1005.7,67.6,37.0,74.93333333333334,2.808219178082192,0
SP-01652,LINE-S2,182,230,South,Conductor,2018-06-05,2491,5.0,HI5,0.7326,9.3,40.5,24.4,9.38,1,1640.8,29.2,7.9,80.8,27.6,37.5,8.4,27.8,0,coastal,d,50,1,minor,0,387,0,unknown,0,0,9.2,FCAST-006606,summer_storm,5,702,2020-05-07,23.1,9.235694444444444,99.567,1000.7,96.8,32.09,74.76805555555556,1.9232876712328768,0
SP-01652,LINE-S2,182,230,South,Conductor,2018-06-05,2491,5.0,HI5,0.7326,9.3,40.5,24.4,9.38,1,1640.8,29.2,7.9,80.8,27.6,37.5,8.4,27.8,0,coastal,d,50,1,minor,0,387,0,unknown,0,0,9.2,FCAST-006607,southwest_monsoon,6,14,2018-06-19,16.5,9.019305555555556,291.675,1002.5,99.5,30.5,74.45277777777778,0.0383561643835616,0
SP-01652,LINE-S2,182,230,South,Conductor,2018-06-05,2491,5.0,HI5,0.7326,9.3,40.5,24.4,9.38,1,1640.8,29.2,7.9,80.8,27.6,37.5,8.4,27.8,0,coastal,d,50,1,minor,0,387,0,unknown,0,0,9.2,FCAST-006608,tropical_cyclone,9,827,2020-09-09,37.12,18.769583333333333,387.39,988.7,100.0,29.5,75.17361111111111,2.265753424657534,1
SP-01652,LINE-S2,182,230,South,Damper,2018-06-05,2491,5.0,HI5,0.7326,9.3,40.5,24.4,9.38,0,1640.8,29.2,7.9,80.8,27.6,37.5,8.4,27.8,0,coastal,d,50,1,minor,0,387,2,vegetation,1,1,14.7,FCAST-006605,heatwave,3,1025,2021-03-26,6.6,3.937222222222222,41.702,1005.7,67.6,37.0,74.93333333333334,2.808219178082192,0
SP-01652,LINE-S2,182,230,South,Damper,2018-06-05,2491,5.0,HI5,0.7326,9.3,40.5,24.4,9.38,0,1640.8,29.2,7.9,80.8,27.6,37.5,8.4,27.8,0,coastal,d,50,1,minor,0,387,2,vegetation,1,1,14.7,FCAST-006606,summer_storm,5,702,2020-05-07,23.1,9.235694444444444,99.567,1000.7,96.8,32.09,74.76805555555556,1.9232876712328768,1
SP-01652,LINE-S2,182,230,South,Damper,2018-06-05,2491,5.0,HI5,0.7326,9.3,40.5,24.4,9.38,0,1640.8,29.2,7.9,80.8,27.6,37.5,8.4,27.8,0,coastal,d,50,1,minor,0,387,2,vegetation,1,1,14.7,FCAST-006607,southwest_monsoon,6,14,2018-06-19,16.5,9.019305555555556,291.675,1002.5,99.5,30.5,74.45277777777778,0.0383561643835616,0
SP-01652,LINE-S2,182,230,South,Damper,2018-06-05,2491,5.0,HI5,0.7326,9.3,40.5,24.4,9.38,0,1640.8,29.2,7.9,80.8,27.6,37.5,8.4,27.8,0,coastal,d,50,1,minor,0,387,2,vegetation,1,1,14.7,FCAST-006608,tropical_cyclone,9,827,2020-09-09,37.12,18.769583333333333,387.39,988.7,100.0,29.5,75.17361111111111,2.265753424657534,0
SP-01652,LINE-S2,182,230,South,Spacer,2018-06-05,2491,5.0,HI5,0.7326,9.3,40.5,24.4,9.38,1,1640.8,29.2,7.9,80.8,27.6,37.5,8.4,27.8,0,coastal,d,50,1,minor,0,387,0,lightning,0,0,7.9,FCAST-006605,heatwave,3,1025,2021-03-26,6.6,3.937222222222222,41.702,1005.7,67.6,37.0,74.93333333333334,2.808219178082192,0
SP-01652,LINE-S2,182,230,South,Spacer,2018-06-05,2491,5.0,HI5,0.7326,9.3,40.5,24.4,9.38,1,1640.8,29.2,7.9,80.8,27.6,37.5,8.4,27.8,0,coastal,d,50,1,minor,0,387,0,lightning,0,0,7.9,FCAST-006606,summer_storm,5,702,2020-05-07,23.1,9.235694444444444,99.567,1000.7,96.8,32.09,74.76805555555556,1.9232876712328768,0
SP-01652,LINE-S2,182,230,South,Spacer,2018-06-05,2491,5.0,HI5,0.7326,9.3,40.5,24.4,9.38,1,1640.8,29.2,7.9,80.8,27.6,37.5,8.4,27.8,0,coastal,d,50,1,minor,0,387,0,lightning,0,0,7.9,FCAST-006607,southwest_monsoon,6,14,2018-06-19,16.5,9.019305555555556,291.675,1002.5,99.5,30.5,74.45277777777778,0.0383561643835616,0
SP-01652,LINE-S2,182,230,South,Spacer,2018-06-05,2491,5.0,HI5,0.7326,9.3,40.5,24.4,9.38,1,1640.8,29.2,7.9,80.8,27.6,37.5,8.4,27.8,0,coastal,d,50,1,minor,0,387,0,lightning,0,0,7.9,FCAST-006608,tropical_cyclone,9,827,2020-09-09,37.12,18.769583333333333,387.39,988.7,100.0,29.5,75.17361111111111,2.265753424657534,0
SP-01652,LINE-S2,182,230,South,Insulator,2018-06-05,2482,5.0,HI5,0.7353,9.3,40.5,24.4,9.38,1,1640.8,29.2,7.9,80.8,27.6,37.5,8.4,27.8,0,coastal,d,50,1,minor,0,387,2,vegetation,1,1,13.2,FCAST-006605,heatwave,3,1025,2021-03-26,6.6,3.937222222222222,41.702,1005.7,67.6,37.0,74.93333333333334,2.808219178082192,0
SP-01652,LINE-S2,182,230,South,Insulator,2018-06-05,2482,5.0,HI5,0.7353,9.3,40.5,24.4,9.38,1,1640.8,29.2,7.9,80.8,27.6,37.5,8.4,27.8,0,coastal,d,50,1,minor,0,387,2,vegetation,1,1,13.2,FCAST-006606,summer_storm,5,702,2020-05-07,23.1,9.235694444444444,99.567,1000.7,96.8,32.09,74.76805555555556,1.9232876712328768,0
SP-01652,LINE-S2,182,230,South,Insulator,2018-06-05,2482,5.0,HI5,0.7353,9.3,40.5,24.4,9.38,1,1640.8,29.2,7.9,80.8,27.6,37.5,8.4,27.8,0,coastal,d,50,1,minor,0,387,2,vegetation,1,1,13.2,FCAST-006607,southwest_monsoon,6,14,2018-06-19,16.5,9.019305555555556,291.675,1002.5,99.5,30.5,74.45277777777778,0.0383561643835616,0
SP-01652,LINE-S2,182,230,South,Insulator,2018-06-05,2482,5.0,HI5,0.7353,9.3,40.5,24.4,9.38,1,1640.8,29.2,7.9,80.8,27.6,37.5,8.4,27.8,0,coastal,d,50,1,minor,0,387,2,vegetation,1,1,13.2,FCAST-006608,tropical_cyclone,9,827,2020-09-09,37.12,18.769583333333333,387.39,988.7,100.0,29.5,75.17361111111111,2.265753424657534,1
SP-01652,LINE-S2,182,230,South,Fittings,2018-06-05,2491,4.32,HI4,0.633,9.3,40.5,24.4,9.38,1,1640.8,29.2,7.9,80.8,27.6,37.5,8.4,27.8,0,coastal,d,50,1,minor,0,387,1,equipment_failure,0,1,21.3,FCAST-006605,heatwave,3,1025,2021-03-26,6.6,3.937222222222222,41.702,1005.7,67.6,37.0,74.93333333333334,2.808219178082192,0
SP-01652,LINE-S2,182,230,South,Fittings,2018-06-05,2491,4.32,HI4,0.633,9.3,40.5,24.4,9.38,1,1640.8,29.2,7.9,80.8,27.6,37.5,8.4,27.8,0,coastal,d,50,1,minor,0,387,1,equipment_failure,0,1,21.3,FCAST-006606,summer_storm,5,702,2020-05-07,23.1,9.235694444444444,99.567,1000.7,96.8,32.09,74.76805555555556,1.9232876712328768,1
SP-01652,LINE-S2,182,230,South,Fittings,2018-06-05,2491,4.32,HI4,0.633,9.3,40.5,24.4,9.38,1,1640.8,29.2,7.9,80.8,27.6,37.5,8.4,27.8,0,coastal,d,50,1,minor,0,387,1,equipment_failure,0,1,21.3,FCAST-006607,southwest_monsoon,6,14,2018-06-19,16.5,9.019305555555556,291.675,1002.5,99.5,30.5,74.45277777777778,0.0383561643835616,0
SP-01652,LINE-S2,182,230,South,Fittings,2018-06-05,2491,4.32,HI4,0.633,9.3,40.5,24.4,9.38,1,1640.8,29.2,7.9,80.8,27.6,37.5,8.4,27.8,0,coastal,d,50,1,minor,0,387,1,equipment_failure,0,1,21.3,FCAST-006608,tropical_cyclone,9,827,2020-09-09,37.12,18.769583333333333,387.39,988.7,100.0,29.5,75.17361111111111,2.265753424657534,0
SP-01652,LINE-S2,182,230,South,Arrester,2018-06-05,2491,4.14,HI4,0.6066,9.3,40.5,24.4,9.38,0,1640.8,29.2,7.9,80.8,27.6,37.5,8.4,27.8,0,coastal,d,50,1,minor,0,387,1,lightning,0,1,43.4,FCAST-006605,heatwave,3,1025,2021-03-26,6.6,3.937222222222222,41.702,1005.7,67.6,37.0,74.93333333333334,2.808219178082192,0
SP-01652,LINE-S2,182,230,South,Arrester,2018-06-05,2491,4.14,HI4,0.6066,9.3,40.5,24.4,9.38,0,1640.8,29.2,7.9,80.8,27.6,37.5,8.4,27.8,0,coastal,d,50,1,minor,0,387,1,lightning,0,1,43.4,FCAST-006606,summer_storm,5,702,2020-05-07,23.1,9.235694444444444,99.567,1000.7,96.8,32.09,74.76805555555556,1.9232876712328768,0
SP-01652,LINE-S2,182,230,South,Arrester,2018-06-05,2491,4.14,HI4,0.6066,9.3,40.5,24.4,9.38,0,1640.8,29.2,7.9,80.8,27.6,37.5,8.4,27.8,0,coastal,d,50,1,minor,0,387,1,lightning,0,1,43.4,FCAST-006607,southwest_monsoon,6,14,2018-06-19,16.5,9.019305555555556,291.675,1002.5,99.5,30.5,74.45277777777778,0.0383561643835616,0
SP-01652,LINE-S2,182,230,South,Arrester,2018-06-05,2491,4.14,HI4,0.6066,9.3,40.5,24.4,9.38,0,1640.8,29.2,7.9,80.8,27.6,37.5,8.4,27.8,0,coastal,d,50,1,minor,0,387,1,lightning,0,1,43.4,FCAST-006608,tropical_cyclone,9,827,2020-09-09,37.12,18.769583333333333,387.39,988.7,100.0,29.5,75.17361111111111,2.265753424657534,0
SP-01653,LINE-S2,183,230,South,Conductor,2020-04-04,1822,2.92,HI2,0.585,9.3,39.2,43.7,12.51,2,1866.3,39.1,4.8,88.0,27.9,37.2,9.2,26.0,0,coastal,d,40,0,none,0,89,1,vegetation,0,1,12.1,FCAST-006609,heatwave,4,1098,2023-04-07,6.6,3.943611111111111,46.289,1006.2,70.2,37.0,74.83472222222223,3.0082191780821916,0
SP-01653,LINE-S2,183,230,South,Conductor,2020-04-04,1822,2.92,HI2,0.585,9.3,39.2,43.7,12.51,2,1866.3,39.1,4.8,88.0,27.9,37.2,9.2,26.0,0,coastal,d,40,0,none,0,89,1,vegetation,0,1,12.1,FCAST-006610,southwest_monsoon,8,1226,2023-08-13,16.5,8.789027777777779,292.517,1002.8,100.0,30.5,75.29305555555555,3.3589041095890413,0
SP-01653,LINE-S2,183,230,South,Conductor,2020-04-04,1822,2.92,HI2,0.585,9.3,39.2,43.7,12.51,2,1866.3,39.1,4.8,88.0,27.9,37.2,9.2,26.0,0,coastal,d,40,0,none,0,89,1,vegetation,0,1,12.1,FCAST-006611,tropical_cyclone,10,203,2020-10-24,37.12,18.85555555555555,390.403,988.3,100.0,29.5,75.1888888888889,0.5561643835616439,0
SP-01653,LINE-S2,183,230,South,Conductor,2020-04-04,1822,2.92,HI2,0.585,9.3,39.2,43.7,12.51,2,1866.3,39.1,4.8,88.0,27.9,37.2,9.2,26.0,0,coastal,d,40,0,none,0,89,1,vegetation,0,1,12.1,FCAST-006612,summer_storm,4,5,2020-04-09,23.1,9.87513888888889,95.229,1000.0,97.8,32.28,75.025,0.0136986301369863,0
SP-01653,LINE-S2,183,230,South,Damper,2020-04-04,1822,5.0,HI5,1.0016,9.3,39.2,43.7,12.51,2,1866.3,39.1,4.8,88.0,27.9,37.2,9.2,26.0,0,coastal,d,40,0,none,0,89,0,wind,0,0,9.6,FCAST-006609,heatwave,4,1098,2023-04-07,6.6,3.943611111111111,46.289,1006.2,70.2,37.0,74.83472222222223,3.0082191780821916,0
