span_id,line_id,tower_id,voltage_kv,region,component,installation_date,maintenance_date,maintenance_period_days,event_occurred,HI_score_last,HI_class_last,HI_trend_per_year,lightning_strikes_1km_annual,lightning_strikes_5km_annual,max_peak_current_kA,lightning_flash_density,lightning_caused_trip,avg_rainfall_mm_year,max_wind_speed_ms,avg_wind_speed_ms,avg_humidity_pct,avg_temperature_c,max_temperature_c,temp_fluctuation_c,pm25_annual_avg,pm25_exceedance_days,coastal_proximity,pollution_severity,row_width_m,encroachment_events_total,encroachment_severity,vegetation_encroachment,structure_encroachment,encroachment_caused_trip,last_vegetation_cut_days,total_outage_events,fault_type_most_common,transient_faults,permanent_faults,mttr_hours,fault_to_failure_flag,failure_mode
SP-01566,LINE-S2,96,230,South,Arrester,2021-03-01,,1491,0,5.0,HI5,1.224,3.1,17.2,12.4,12.79,1,2152.1,29.5,5.4,83.6,28.7,39.3,8.8,15.7,0,coastal,d,40,0,none,0,0,0,547,3,lightning,2,1,5.2,0,
SP-01567,LINE-S2,97,230,South,Conductor,2021-09-06,,1302,0,2.03,HI2,0.5691,8.1,44.8,18.0,10.24,1,2300.7,37.5,4.2,81.3,26.9,39.5,9.6,21.3,0,coastal,d,30,2,minor,0,0,0,719,1,lightning,0,1,9.7,0,
SP-01567,LINE-S2,97,230,South,Damper,2021-09-06,,1302,0,5.0,HI5,1.4017,8.1,44.8,18.0,10.24,2,2300.7,37.5,4.2,81.3,26.9,39.5,9.6,21.3,0,coastal,d,30,2,minor,0,0,0,719,3,wind,2,1,21.4,0,
SP-01567,LINE-S2,97,230,South,Spacer,2021-09-06,,1302,0,2.9,HI2,0.813,8.1,44.8,18.0,10.24,2,2300.7,37.5,4.2,81.3,26.9,39.5,9.6,21.3,0,coastal,d,30,2,minor,0,0,0,719,1,lightning,0,1,28.9,0,
SP-01567,LINE-S2,97,230,South,Insulator,2021-09-06,,1302,0,5.0,HI5,1.4017,8.1,44.8,18.0,10.24,1,2300.7,37.5,4.2,81.3,26.9,39.5,9.6,21.3,0,coastal,d,30,2,minor,0,0,0,719,2,overload,1,1,9.6,0,
SP-01567,LINE-S2,97,230,South,Fittings,2021-09-06,,1302,0,4.2,HI4,1.1774,8.1,44.8,18.0,10.24,1,2300.7,37.5,4.2,81.3,26.9,39.5,9.6,21.3,0,coastal,d,30,2,minor,0,0,0,719,0,vegetation,0,0,6.3,0,
SP-01567,LINE-S2,97,230,South,Arrester,2021-09-06,,1302,0,5.0,HI5,1.4017,8.1,44.8,18.0,10.24,1,2300.7,37.5,4.2,81.3,26.9,39.5,9.6,21.3,0,coastal,d,30,2,minor,0,0,0,719,3,lightning,2,1,13.5,0,
SP-01568,LINE-S2,98,230,South,Conductor,2019-12-25,,1923,0,2.37,HI2,0.4498,3.8,12.1,26.8,14.37,2,1844.7,23.0,3.7,78.7,27.4,38.6,9.5,29.8,0,coastal,d,40,0,none,0,0,0,628,3,wind,1,2,13.3,0,
SP-01568,LINE-S2,98,230,South,Damper,2019-12-25,,1923,0,5.0,HI5,0.949,3.8,12.1,26.8,14.37,1,1844.7,23.0,3.7,78.7,27.4,38.6,9.5,29.8,0,coastal,d,40,0,none,0,0,0,628,0,wind,0,0,13.6,0,
SP-01568,LINE-S2,98,230,South,Spacer,2019-12-25,,1923,0,2.97,HI2,0.5637,3.8,12.1,26.8,14.37,3,1844.7,23.0,3.7,78.7,27.4,38.6,9.5,29.8,0,coastal,d,40,0,none,0,0,0,628,1,equipment_failure,0,1,6.1,0,
SP-01568,LINE-S2,98,230,South,Insulator,2019-12-25,,1923,0,4.48,HI4,0.8503,3.8,12.1,26.8,14.37,0,1844.7,23.0,3.7,78.7,27.4,38.6,9.5,29.8,0,coastal,d,40,0,none,0,0,0,628,1,wind,0,1,35.3,0,
SP-01568,LINE-S2,98,230,South,Fittings,2019-12-25,,1923,0,3.93,HI3,0.7459,3.8,12.1,26.8,14.37,3,1844.7,23.0,3.7,78.7,27.4,38.6,9.5,29.8,0,coastal,d,40,0,none,0,0,0,628,3,wind,1,2,53.1,0,
SP-01568,LINE-S2,98,230,South,Arrester,2019-12-25,2024-12-14,1816,1,5.0,HI5,1.005,3.8,12.1,26.8,14.37,2,1844.7,23.0,3.7,78.7,27.4,38.6,9.5,29.8,0,coastal,d,40,0,none,0,0,0,628,1,equipment_failure,0,1,9.2,1,lightning_damage
SP-01569,LINE-S2,99,230,South,Conductor,2021-11-20,,1227,0,2.09,HI2,0.6217,2.1,10.1,31.5,14.64,0,1952.7,39.8,3.1,90.0,28.2,38.3,9.5,10.9,0,coastal,d,50,10,severe,1,1,0,144,3,lightning,2,1,14.1,0,
SP-01569,LINE-S2,99,230,South,Damper,2021-11-20,,1227,0,2.78,HI2,0.827,2.1,10.1,31.5,14.64,2,1952.7,39.8,3.1,90.0,28.2,38.3,9.5,10.9,0,coastal,d,50,10,severe,1,1,0,144,2,equipment_failure,1,1,3.4,0,
SP-01569,LINE-S2,99,230,South,Spacer,2021-11-20,,1227,0,3.19,HI3,0.9489,2.1,10.1,31.5,14.64,3,1952.7,39.8,3.1,90.0,28.2,38.3,9.5,10.9,0,coastal,d,50,10,severe,1,1,0,144,1,equipment_failure,0,1,7.0,0,
SP-01569,LINE-S2,99,230,South,Insulator,2021-11-20,,1227,0,2.06,HI2,0.6128,2.1,10.1,31.5,14.64,1,1952.7,39.8,3.1,90.0,28.2,38.3,9.5,10.9,0,coastal,d,50,10,severe,1,1,0,144,3,wind,2,1,11.5,0,
SP-01569,LINE-S2,99,230,South,Fittings,2021-11-20,,1227,0,3.42,HI3,1.0174,2.1,10.1,31.5,14.64,1,1952.7,39.8,3.1,90.0,28.2,38.3,9.5,10.9,0,coastal,d,50,10,severe,1,1,0,144,2,vegetation,1,1,7.8,0,
SP-01569,LINE-S2,99,230,South,Arrester,2021-11-20,,1227,0,2.34,HI2,0.6961,2.1,10.1,31.5,14.64,1,1952.7,39.8,3.1,90.0,28.2,38.3,9.5,10.9,0,coastal,d,50,10,severe,1,1,0,144,2,equipment_failure,1,1,22.2,0,
SP-01570,LINE-S2,100,230,South,Conductor,2018-03-28,2019-03-28,365,1,5.0,HI5,5.0,7.1,42.1,28.3,12.99,2,2263.0,35.0,4.2,87.8,31.8,37.7,9.5,28.1,0,coastal,d,25,2,minor,0,0,0,325,1,unknown,0,1,20.0,1,mechanical_fatigue
SP-01570,LINE-S2,100,230,South,Damper,2018-03-28,,2560,0,5.0,HI5,0.7129,7.1,42.1,28.3,12.99,2,2263.0,35.0,4.2,87.8,31.8,37.7,9.5,28.1,0,coastal,d,25,2,minor,0,0,0,325,1,wind,0,1,14.7,0,
SP-01570,LINE-S2,100,230,South,Spacer,2018-03-28,2019-06-02,431,1,5.0,HI5,4.2343,7.1,42.1,28.3,12.99,1,2263.0,35.0,4.2,87.8,31.8,37.7,9.5,28.1,0,coastal,d,25,2,minor,0,0,0,325,4,lightning,2,2,2.8,1,end_of_life
SP-01570,LINE-S2,100,230,South,Insulator,2018-03-28,,2560,0,5.0,HI5,0.7129,7.1,42.1,28.3,12.99,0,2263.0,35.0,4.2,87.8,31.8,37.7,9.5,28.1,0,coastal,d,25,2,minor,0,0,0,325,1,lightning,0,1,10.0,0,
SP-01570,LINE-S2,100,230,South,Fittings,2018-03-28,,2560,0,5.0,HI5,0.7129,7.1,42.1,28.3,12.99,1,2263.0,35.0,4.2,87.8,31.8,37.7,9.5,28.1,0,coastal,d,25,2,minor,0,0,0,325,2,overload,1,1,8.1,0,
SP-01570,LINE-S2,100,230,South,Arrester,2018-03-28,,2560,0,5.0,HI5,0.7129,7.1,42.1,28.3,12.99,1,2263.0,35.0,4.2,87.8,31.8,37.7,9.5,28.1,0,coastal,d,25,2,minor,0,0,0,325,2,equipment_failure,1,1,21.1,0,
SP-01571,LINE-S2,101,230,South,Conductor,2021-06-23,,1377,0,2.83,HI2,0.7501,8.8,27.4,22.7,14.91,3,1560.7,31.5,7.1,86.0,27.3,36.7,6.8,14.1,0,coastal,d,50,0,none,0,0,0,322,1,overload,0,1,25.9,0,
SP-01571,LINE-S2,101,230,South,Damper,2021-06-23,,1377,0,4.59,HI4,1.2167,8.8,27.4,22.7,14.91,1,1560.7,31.5,7.1,86.0,27.3,36.7,6.8,14.1,0,coastal,d,50,0,none,0,0,0,322,0,wind,0,0,22.1,0,
SP-01571,LINE-S2,101,230,South,Spacer,2021-06-23,,1377,0,3.11,HI3,0.8244,8.8,27.4,22.7,14.91,1,1560.7,31.5,7.1,86.0,27.3,36.7,6.8,14.1,0,coastal,d,50,0,none,0,0,0,322,0,wind,0,0,20.6,0,
SP-01571,LINE-S2,101,230,South,Insulator,2021-06-23,,1377,0,5.0,HI5,1.3253,8.8,27.4,22.7,14.91,1,1560.7,31.5,7.1,86.0,27.3,36.7,6.8,14.1,0,coastal,d,50,0,none,0,0,0,322,1,lightning,0,1,11.7,0,
SP-01571,LINE-S2,101,230,South,Fittings,2021-06-23,,1377,0,5.0,HI5,1.3253,8.8,27.4,22.7,14.91,3,1560.7,31.5,7.1,86.0,27.3,36.7,6.8,14.1,0,coastal,d,50,0,none,0,0,0,322,1,equipment_failure,0,1,45.7,0,
SP-01571,LINE-S2,101,230,South,Arrester,2021-06-23,,1377,0,4.54,HI4,1.2034,8.8,27.4,22.7,14.91,2,1560.7,31.5,7.1,86.0,27.3,36.7,6.8,14.1,0,coastal,d,50,0,none,0,0,0,322,3,lightning,2,1,40.7,0,
SP-01572,LINE-S2,102,230,South,Conductor,2019-04-22,,2170,0,3.65,HI3,0.6139,3.5,11.9,19.6,12.14,0,1823.7,33.4,3.7,91.2,31.2,36.5,6.0,32.5,0,coastal,d,25,0,none,0,0,0,483,0,equipment_failure,0,0,10.5,0,
SP-01572,LINE-S2,102,230,South,Damper,2019-04-22,2024-07-16,1912,1,5.0,HI5,0.9545,3.5,11.9,19.6,12.14,1,1823.7,33.4,3.7,91.2,31.2,36.5,6.0,32.5,0,coastal,d,25,0,none,0,0,0,483,1,wind,0,1,5.8,1,mechanical_fatigue
SP-01572,LINE-S2,102,230,South,Spacer,2019-04-22,,2170,0,5.0,HI5,0.841,3.5,11.9,19.6,12.14,0,1823.7,33.4,3.7,91.2,31.2,36.5,6.0,32.5,0,coastal,d,25,0,none,0,0,0,483,2,wind,1,1,1.7,0,
SP-01572,LINE-S2,102,230,South,Insulator,2019-04-22,2025-02-11,2122,1,5.0,HI5,0.86,3.5,11.9,19.6,12.14,2,1823.7,33.4,3.7,91.2,31.2,36.5,6.0,32.5,0,coastal,d,25,0,none,0,0,0,483,3,overload,2,1,72.0,1,lightning_damage
SP-01572,LINE-S2,102,230,South,Fittings,2019-04-22,2022-03-13,1056,1,5.0,HI5,1.7282,3.5,11.9,19.6,12.14,1,1823.7,33.4,3.7,91.2,31.2,36.5,6.0,32.5,0,coastal,d,25,0,none,0,0,0,483,0,lightning,0,0,22.8,0,corrosion
SP-01572,LINE-S2,102,230,South,Arrester,2019-04-22,2024-01-24,1738,1,5.0,HI5,1.0501,3.5,11.9,19.6,12.14,1,1823.7,33.4,3.7,91.2,31.2,36.5,6.0,32.5,0,coastal,d,25,0,none,0,0,0,483,1,lightning,0,1,13.7,1,lightning_damage
SP-01573,LINE-S2,103,230,South,Conductor,2021-11-18,,1229,0,4.45,HI4,1.3216,5.6,22.3,44.0,12.53,0,1772.3,37.1,3.4,89.4,31.1,38.2,6.3,12.5,0,coastal,d,30,4,minor,0,0,0,641,1,vegetation,0,1,72.0,0,
SP-01573,LINE-S2,103,230,South,Damper,2021-11-18,,1229,0,4.06,HI4,1.2058,5.6,22.3,44.0,12.53,1,1772.3,37.1,3.4,89.4,31.1,38.2,6.3,12.5,0,coastal,d,30,4,minor,0,0,0,641,1,equipment_failure,0,1,8.9,0,
SP-01573,LINE-S2,103,230,South,Spacer,2021-11-18,,1229,0,2.42,HI2,0.7187,5.6,22.3,44.0,12.53,0,1772.3,37.1,3.4,89.4,31.1,38.2,6.3,12.5,0,coastal,d,30,4,minor,0,0,0,641,1,wind,0,1,4.2,0,
SP-01573,LINE-S2,103,230,South,Insulator,2021-11-18,,1229,0,3.12,HI3,0.9266,5.6,22.3,44.0,12.53,0,1772.3,37.1,3.4,89.4,31.1,38.2,6.3,12.5,0,coastal,d,30,4,minor,0,0,0,641,2,unknown,1,1,10.9,0,
SP-01573,LINE-S2,103,230,South,Fittings,2021-11-18,,1229,0,4.64,HI4,1.378,5.6,22.3,44.0,12.53,1,1772.3,37.1,3.4,89.4,31.1,38.2,6.3,12.5,0,coastal,d,30,4,minor,0,0,0,641,0,wind,0,0,26.9,0,
SP-01573,LINE-S2,103,230,South,Arrester,2021-11-18,,1229,0,4.33,HI4,1.286,5.6,22.3,44.0,12.53,2,1772.3,37.1,3.4,89.4,31.1,38.2,6.3,12.5,0,coastal,d,30,4,minor,0,0,0,641,1,equipment_failure,0,1,6.8,0,
SP-01574,LINE-S2,104,230,South,Conductor,2020-12-07,,1575,0,3.23,HI3,0.7485,8.2,34.0,49.8,13.09,2,1680.5,23.9,3.8,81.5,26.9,37.3,8.6,29.6,0,coastal,d,40,2,minor,0,0,0,57,4,unknown,2,2,8.4,0,
SP-01574,LINE-S2,104,230,South,Damper,2020-12-07,,1575,0,5.0,HI5,1.1587,8.2,34.0,49.8,13.09,3,1680.5,23.9,3.8,81.5,26.9,37.3,8.6,29.6,0,coastal,d,40,2,minor,0,0,0,57,2,wind,1,1,51.5,0,
SP-01574,LINE-S2,104,230,South,Spacer,2020-12-07,,1575,0,2.82,HI2,0.6535,8.2,34.0,49.8,13.09,2,1680.5,23.9,3.8,81.5,26.9,37.3,8.6,29.6,0,coastal,d,40,2,minor,0,0,0,57,1,unknown,0,1,27.2,0,
SP-01574,LINE-S2,104,230,South,Insulator,2020-12-07,,1575,0,2.71,HI2,0.628,8.2,34.0,49.8,13.09,2,1680.5,23.9,3.8,81.5,26.9,37.3,8.6,29.6,0,coastal,d,40,2,minor,0,0,0,57,2,overload,1,1,4.5,0,
SP-01574,LINE-S2,104,230,South,Fittings,2020-12-07,,1575,0,1.88,HI1,0.4357,8.2,34.0,49.8,13.09,3,1680.5,23.9,3.8,81.5,26.9,37.3,8.6,29.6,0,coastal,d,40,2,minor,0,0,0,57,1,equipment_failure,0,1,11.0,0,
SP-01574,LINE-S2,104,230,South,Arrester,2020-12-07,2024-09-15,1378,1,5.0,HI5,1.3244,8.2,34.0,49.8,13.09,1,1680.5,23.9,3.8,81.5,26.9,37.3,8.6,29.6,0,coastal,d,40,2,minor,0,0,0,57,2,unknown,1,1,17.0,1,lightning_damage
SP-01575,LINE-S2,105,230,South,Conductor,2020-11-27,,1585,0,5.0,HI5,1.1514,3.7,19.2,12.6,10.34,1,2303.0,21.1,3.2,79.0,30.8,37.5,8.2,12.0,0,coastal,d,30,3,minor,0,0,0,164,0,lightning,0,0,72.0,0,
SP-01575,LINE-S2,105,230,South,Damper,2020-11-27,,1585,0,2.44,HI2,0.5619,3.7,19.2,12.6,10.34,2,2303.0,21.1,3.2,79.0,30.8,37.5,8.2,12.0,0,coastal,d,30,3,minor,0,0,0,164,1,wind,0,1,15.7,0,
SP-01575,LINE-S2,105,230,South,Spacer,2020-11-27,,1585,0,4.94,HI4,1.1376,3.7,19.2,12.6,10.34,0,2303.0,21.1,3.2,79.0,30.8,37.5,8.2,12.0,0,coastal,d,30,3,minor,0,0,0,164,0,wind,0,0,32.4,0,
SP-01575,LINE-S2,105,230,South,Insulator,2020-11-27,2024-08-10,1352,1,5.0,HI5,1.3499,3.7,19.2,12.6,10.34,1,2303.0,21.1,3.2,79.0,30.8,37.5,8.2,12.0,0,coastal,d,30,3,minor,0,0,0,164,2,unknown,1,1,17.0,1,mechanical_fatigue
SP-01575,LINE-S2,105,230,South,Fittings,2020-11-27,,1585,0,3.26,HI3,0.7507,3.7,19.2,12.6,10.34,2,2303.0,21.1,3.2,79.0,30.8,37.5,8.2,12.0,0,coastal,d,30,3,minor,0,0,0,164,0,wind,0,0,27.1,0,
SP-01575,LINE-S2,105,230,South,Arrester,2020-11-27,,1585,0,3.03,HI3,0.6978,3.7,19.2,12.6,10.34,2,2303.0,21.1,3.2,79.0,30.8,37.5,8.2,12.0,0,coastal,d,30,3,minor,0,0,0,164,0,vegetation,0,0,21.7,0,
SP-01576,LINE-S2,106,230,South,Conductor,2018-02-02,,2614,0,5.0,HI5,0.6982,9.2,42.2,38.7,11.66,1,2159.7,39.8,7.2,81.4,30.8,36.5,8.4,12.7,0,coastal,d,20,9,moderate,0,0,1,640,0,vegetation,0,0,44.3,0,
SP-01576,LINE-S2,106,230,South,Damper,2018-02-02,,2614,0,5.0,HI5,0.6982,9.2,42.2,38.7,11.66,0,2159.7,39.8,7.2,81.4,30.8,36.5,8.4,12.7,0,coastal,d,20,9,moderate,0,0,1,640,2,equipment_failure,1,1,59.9,0,
SP-01576,LINE-S2,106,230,South,Spacer,2018-02-02,,2614,0,5.0,HI5,0.6982,9.2,42.2,38.7,11.66,1,2159.7,39.8,7.2,81.4,30.8,36.5,8.4,12.7,0,coastal,d,20,9,moderate,0,0,1,640,1,wind,0,1,16.1,0,
SP-01576,LINE-S2,106,230,South,Insulator,2018-02-02,2021-03-25,1147,1,5.0,HI5,1.5911,9.2,42.2,38.7,11.66,2,2159.7,39.8,7.2,81.4,30.8,36.5,8.4,12.7,0,coastal,d,20,9,moderate,0,0,1,640,1,equipment_failure,0,1,13.6,1,mechanical_fatigue
SP-01576,LINE-S2,106,230,South,Fittings,2018-02-02,2019-02-09,372,1,5.0,HI5,4.9059,9.2,42.2,38.7,11.66,0,2159.7,39.8,7.2,81.4,30.8,36.5,8.4,12.7,0,coastal,d,20,9,moderate,0,0,1,640,4,wind,2,2,15.5,1,corrosion
SP-01576,LINE-S2,106,230,South,Arrester,2018-02-02,,2614,0,4.74,HI4,0.6619,9.2,42.2,38.7,11.66,1,2159.7,39.8,7.2,81.4,30.8,36.5,8.4,12.7,0,coastal,d,20,9,moderate,0,0,1,640,2,vegetation,1,1,17.3,0,
SP-01577,LINE-S2,107,230,South,Conductor,2021-02-08,,1512,0,4.61,HI4,1.1129,8.4,26.9,44.3,11.41,2,2255.3,28.4,6.4,80.1,27.9,38.8,9.9,15.2,0,coastal,d,50,0,none,0,0,0,634,0,vegetation,0,0,16.1,0,
SP-01577,LINE-S2,107,230,South,Damper,2021-02-08,,1512,0,3.59,HI3,0.8666,8.4,26.9,44.3,11.41,0,2255.3,28.4,6.4,80.1,27.9,38.8,9.9,15.2,0,coastal,d,50,0,none,0,0,0,634,0,wind,0,0,11.8,0,
SP-01577,LINE-S2,107,230,South,Spacer,2021-02-08,,1512,0,1.6,HI1,0.3862,8.4,26.9,44.3,11.41,1,2255.3,28.4,6.4,80.1,27.9,38.8,9.9,15.2,0,coastal,d,50,0,none,0,0,0,634,1,lightning,0,1,9.9,0,
SP-01577,LINE-S2,107,230,South,Insulator,2021-02-08,,1512,0,5.0,HI5,1.207,8.4,26.9,44.3,11.41,1,2255.3,28.4,6.4,80.1,27.9,38.8,9.9,15.2,0,coastal,d,50,0,none,0,0,0,634,0,unknown,0,0,10.1,0,
SP-01577,LINE-S2,107,230,South,Fittings,2021-02-08,,1512,0,4.3,HI4,1.038,8.4,26.9,44.3,11.41,0,2255.3,28.4,6.4,80.1,27.9,38.8,9.9,15.2,0,coastal,d,50,0,none,0,0,0,634,0,lightning,0,0,8.3,0,
SP-01577,LINE-S2,107,230,South,Arrester,2021-02-08,,1512,0,5.0,HI5,1.207,8.4,26.9,44.3,11.41,2,2255.3,28.4,6.4,80.1,27.9,38.8,9.9,15.2,0,coastal,d,50,0,none,0,0,0,634,0,lightning,0,0,37.5,0,
SP-01578,LINE-S2,108,230,South,Conductor,2021-09-14,,1294,0,2.1,HI2,0.5923,3.5,18.8,48.9,14.09,0,1783.5,22.8,7.2,84.3,31.1,36.9,5.8,10.2,0,coastal,d,40,0,none,0,0,0,620,1,lightning,0,1,10.3,0,
SP-01578,LINE-S2,108,230,South,Damper,2021-09-14,,1294,0,5.0,HI5,1.4104,3.5,18.8,48.9,14.09,1,1783.5,22.8,7.2,84.3,31.1,36.9,5.8,10.2,0,coastal,d,40,0,none,0,0,0,620,2,vegetation,1,1,22.4,0,
SP-01578,LINE-S2,108,230,South,Spacer,2021-09-14,,1294,0,2.21,HI2,0.6234,3.5,18.8,48.9,14.09,0,1783.5,22.8,7.2,84.3,31.1,36.9,5.8,10.2,0,coastal,d,40,0,none,0,0,0,620,1,wind,0,1,4.4,0,
SP-01578,LINE-S2,108,230,South,Insulator,2021-09-14,,1294,0,1.94,HI1,0.5472,3.5,18.8,48.9,14.09,2,1783.5,22.8,7.2,84.3,31.1,36.9,5.8,10.2,0,coastal,d,40,0,none,0,0,0,620,1,vegetation,0,1,10.4,0,
SP-01578,LINE-S2,108,230,South,Fittings,2021-09-14,,1294,0,1.75,HI1,0.4936,3.5,18.8,48.9,14.09,2,1783.5,22.8,7.2,84.3,31.1,36.9,5.8,10.2,0,coastal,d,40,0,none,0,0,0,620,1,vegetation,0,1,16.5,0,
SP-01578,LINE-S2,108,230,South,Arrester,2021-09-14,,1294,0,5.0,HI5,1.4104,3.5,18.8,48.9,14.09,0,1783.5,22.8,7.2,84.3,31.1,36.9,5.8,10.2,0,coastal,d,40,0,none,0,0,0,620,2,lightning,1,1,5.6,0,
SP-01579,LINE-S2,109,230,South,Conductor,2020-04-24,,1802,0,2.93,HI2,0.5935,6.3,38.0,25.1,8.63,0,2201.5,36.6,6.6,91.1,29.1,37.1,7.0,23.1,0,coastal,d,40,4,minor,0,0,0,659,0,wind,0,0,49.1,0,
SP-01579,LINE-S2,109,230,South,Damper,2020-04-24,,1802,0,5.0,HI5,1.0128,6.3,38.0,25.1,8.63,1,2201.5,36.6,6.6,91.1,29.1,37.1,7.0,23.1,0,coastal,d,40,4,minor,0,0,0,659,2,wind,1,1,8.4,0,
SP-01579,LINE-S2,109,230,South,Spacer,2020-04-24,,1802,0,5.0,HI5,1.0128,6.3,38.0,25.1,8.63,1,2201.5,36.6,6.6,91.1,29.1,37.1,7.0,23.1,0,coastal,d,40,4,minor,0,0,0,659,1,wind,0,1,50.5,0,
SP-01579,LINE-S2,109,230,South,Insulator,2020-04-24,,1802,0,5.0,HI5,1.0128,6.3,38.0,25.1,8.63,1,2201.5,36.6,6.6,91.1,29.1,37.1,7.0,23.1,0,coastal,d,40,4,minor,0,0,0,659,1,wind,0,1,2.0,0,
SP-01579,LINE-S2,109,230,South,Fittings,2020-04-24,,1802,0,3.43,HI3,0.6948,6.3,38.0,25.1,8.63,1,2201.5,36.6,6.6,91.1,29.1,37.1,7.0,23.1,0,coastal,d,40,4,minor,0,0,0,659,1,unknown,0,1,4.3,0,
SP-01579,LINE-S2,109,230,South,Arrester,2020-04-24,,1802,0,4.36,HI4,0.8831,6.3,38.0,25.1,8.63,1,2201.5,36.6,6.6,91.1,29.1,37.1,7.0,23.1,0,coastal,d,40,4,minor,0,0,0,659,1,overload,0,1,13.4,0,
SP-01580,LINE-S2,110,230,South,Conductor,2020-05-04,,1792,0,3.25,HI3,0.662,5.8,24.5,20.5,8.24,1,1627.0,37.5,3.6,82.1,27.6,36.5,7.0,25.7,0,coastal,d,30,3,minor,0,0,0,201,1,lightning,0,1,5.4,0,
SP-01580,LINE-S2,110,230,South,Damper,2020-05-04,,1792,0,5.0,HI5,1.0184,5.8,24.5,20.5,8.24,1,1627.0,37.5,3.6,82.1,27.6,36.5,7.0,25.7,0,coastal,d,30,3,minor,0,0,0,201,1,wind,0,1,10.6,0,
SP-01580,LINE-S2,110,230,South,Spacer,2020-05-04,,1792,0,4.71,HI4,0.9593,5.8,24.5,20.5,8.24,1,1627.0,37.5,3.6,82.1,27.6,36.5,7.0,25.7,0,coastal,d,30,3,minor,0,0,0,201,2,wind,1,1,17.8,0,
SP-01580,LINE-S2,110,230,South,Insulator,2020-05-04,2024-08-26,1575,1,5.0,HI5,1.1587,5.8,24.5,20.5,8.24,1,1627.0,37.5,3.6,82.1,27.6,36.5,7.0,25.7,0,coastal,d,30,3,minor,0,0,0,201,2,wind,1,1,19.0,1,mechanical_fatigue
SP-01580,LINE-S2,110,230,South,Fittings,2020-05-04,,1792,0,5.0,HI5,1.0184,5.8,24.5,20.5,8.24,0,1627.0,37.5,3.6,82.1,27.6,36.5,7.0,25.7,0,coastal,d,30,3,minor,0,0,0,201,1,lightning,0,1,8.8,0,
SP-01580,LINE-S2,110,230,South,Arrester,2020-05-04,,1792,0,5.0,HI5,1.0184,5.8,24.5,20.5,8.24,1,1627.0,37.5,3.6,82.1,27.6,36.5,7.0,25.7,0,coastal,d,30,3,minor,0,0,0,201,1,lightning,0,1,4.9,0,
SP-01581,LINE-S2,111,230,South,Conductor,2019-08-28,,2042,0,4.82,HI4,0.8616,4.1,20.3,14.7,9.95,0,2286.6,25.3,4.3,88.4,29.7,38.9,5.5,26.8,0,coastal,d,50,2,minor,0,0,0,596,1,vegetation,0,1,33.4,0,
SP-01581,LINE-S2,111,230,South,Damper,2019-08-28,,2042,0,5.0,HI5,0.8937,4.1,20.3,14.7,9.95,1,2286.6,25.3,4.3,88.4,29.7,38.9,5.5,26.8,0,coastal,d,50,2,minor,0,0,0,596,1,equipment_failure,0,1,10.8,0,
SP-01581,LINE-S2,111,230,South,Spacer,2019-08-28,,2042,0,3.88,HI3,0.6935,4.1,20.3,14.7,9.95,1,2286.6,25.3,4.3,88.4,29.7,38.9,5.5,26.8,0,coastal,d,50,2,minor,0,0,0,596,0,wind,0,0,4.7,0,
SP-01581,LINE-S2,111,230,South,Insulator,2019-08-28,,2042,0,4.93,HI4,0.8812,4.1,20.3,14.7,9.95,1,2286.6,25.3,4.3,88.4,29.7,38.9,5.5,26.8,0,coastal,d,50,2,minor,0,0,0,596,1,vegetation,0,1,8.4,0,
SP-01581,LINE-S2,111,230,South,Fittings,2019-08-28,,2042,0,3.93,HI3,0.7025,4.1,20.3,14.7,9.95,1,2286.6,25.3,4.3,88.4,29.7,38.9,5.5,26.8,0,coastal,d,50,2,minor,0,0,0,596,3,vegetation,1,2,9.8,0,
SP-01581,LINE-S2,111,230,South,Arrester,2019-08-28,2023-11-12,1537,1,5.0,HI5,1.1874,4.1,20.3,14.7,9.95,0,2286.6,25.3,4.3,88.4,29.7,38.9,5.5,26.8,0,coastal,d,50,2,minor,0,0,0,596,1,wind,0,1,10.8,1,overload
SP-01582,LINE-S2,112,230,South,Conductor,2018-08-23,,2412,0,4.34,HI4,0.6568,8.2,32.5,29.4,12.55,1,1942.0,31.0,3.9,92.5,28.2,36.0,8.1,32.1,0,coastal,d,40,0,none,0,0,0,195,1,unknown,0,1,16.2,0,
SP-01582,LINE-S2,112,230,South,Damper,2018-08-23,2020-05-18,634,1,5.0,HI5,2.8785,8.2,32.5,29.4,12.55,1,1942.0,31.0,3.9,92.5,28.2,36.0,8.1,32.1,0,coastal,d,40,0,none,0,0,0,195,2,vegetation,1,1,21.3,1,corrosion
SP-01582,LINE-S2,112,230,South,Spacer,2018-08-23,,2412,0,5.0,HI5,0.7566,8.2,32.5,29.4,12.55,1,1942.0,31.0,3.9,92.5,28.2,36.0,8.1,32.1,0,coastal,d,40,0,none,0,0,0,195,2,wind,1,1,8.6,0,
SP-01582,LINE-S2,112,230,South,Insulator,2018-08-23,2025-02-15,2368,1,5.0,HI5,0.7707,8.2,32.5,29.4,12.55,1,1942.0,31.0,3.9,92.5,28.2,36.0,8.1,32.1,0,coastal,d,40,0,none,0,0,0,195,1,lightning,0,1,13.1,1,contamination_flashover
