span_id,component,region,event_type,forecast_date,failure_prob,RUL_days,risk_score,risk_level
SP-01467,Spacer,South,summer_storm,2024-05-08,0.185,2382.6,0.49473524201558483,Medium
SP-01467,Insulator,South,summer_storm,2024-05-08,0.11,3081.5,0.4449642190342587,Medium
SP-01467,Fittings,South,summer_storm,2024-05-08,0.145,11220.9,0.41040081303310505,Medium
SP-01467,Arrester,South,summer_storm,2024-05-08,0.135,2275.3,0.4654677227222615,Medium
SP-01468,Conductor,South,southwest_monsoon,2024-06-12,0.065,8330.8,0.3821300067923421,Medium
SP-01468,Conductor,South,summer_storm,2024-05-07,0.05,8330.8,0.3731300067923421,Medium
SP-01468,Damper,South,southwest_monsoon,2024-06-12,0.26,3270.1,0.5336767459561672,High
SP-01468,Damper,South,summer_storm,2024-05-07,0.215,3270.1,0.5066767459561672,High
SP-01468,Spacer,South,southwest_monsoon,2024-06-12,0.085,17339.3,0.33263371186134066,Medium
SP-01468,Spacer,South,summer_storm,2024-05-07,0.085,17339.3,0.33263371186134066,Medium
SP-01468,Insulator,South,southwest_monsoon,2024-06-12,0.125,2310.4,0.4592281134696581,Medium
SP-01468,Insulator,South,summer_storm,2024-05-07,0.08,2310.4,0.43222811346965806,Medium
SP-01468,Fittings,South,southwest_monsoon,2024-06-12,0.13,4448.8,0.4476303805418173,Medium
SP-01468,Fittings,South,summer_storm,2024-05-07,0.075,4448.8,0.4146303805418173,Medium
SP-01468,Arrester,South,southwest_monsoon,2024-06-12,0.055,16938.2,0.3173718107564758,Medium
SP-01468,Arrester,South,summer_storm,2024-05-07,0.115,16938.2,0.3533718107564758,Medium
SP-01470,Conductor,South,summer_storm,2024-05-16,0.11,21332.9,0.3203715035651263,Medium
SP-01470,Conductor,South,southwest_monsoon,2024-07-21,0.115,21332.9,0.3233715035651263,Medium
SP-01470,Damper,South,summer_storm,2024-05-16,0.225,4021.2,0.5075493810094308,High
SP-01470,Damper,South,southwest_monsoon,2024-07-21,0.17,4021.2,0.4745493810094308,Medium
SP-01470,Spacer,South,summer_storm,2024-05-16,0.12,22789.0,0.3164314741430215,Medium
SP-01470,Spacer,South,southwest_monsoon,2024-07-21,0.135,22789.0,0.3254314741430215,Medium
SP-01470,Insulator,South,summer_storm,2024-05-16,0.175,1986.9,0.491436477948781,Medium
SP-01470,Insulator,South,southwest_monsoon,2024-07-21,0.18,1986.9,0.494436477948781,Medium
SP-01470,Fittings,South,summer_storm,2024-05-16,0.115,12047.5,0.386758049266666,Medium
SP-01470,Fittings,South,southwest_monsoon,2024-07-21,0.095,12047.5,0.374758049266666,Medium
SP-01470,Arrester,South,summer_storm,2024-05-16,0.14,23235.3,0.32538481860350815,Medium
SP-01470,Arrester,South,southwest_monsoon,2024-07-21,0.14,23235.3,0.32538481860350815,Medium
SP-01472,Conductor,South,summer_storm,2024-04-26,0.14,3728.1,0.4585502206657861,Medium
SP-01472,Damper,South,summer_storm,2024-04-26,0.155,2317.3,0.47718101079606934,Medium
SP-01472,Spacer,South,summer_storm,2024-04-26,0.11,4952.2,0.4321939333121713,Medium
SP-01472,Insulator,South,summer_storm,2024-04-26,0.16,1621.5,0.4849308717066527,Medium
SP-01472,Fittings,South,summer_storm,2024-04-26,0.15,6091.7,0.4484151656956007,Medium
SP-01472,Arrester,South,summer_storm,2024-04-26,0.135,1016.0,0.47406430197592303,Medium
SP-01474,Conductor,South,southwest_monsoon,2024-09-25,0.075,11230.0,0.36833869211576337,Medium
SP-01474,Conductor,South,heatwave,2024-04-19,0.03,11230.0,0.3413386921157634,Medium
SP-01474,Damper,South,southwest_monsoon,2024-09-25,0.16,2434.9,0.47937821740273134,Medium
SP-01474,Damper,South,heatwave,2024-04-19,0.06,2434.9,0.4193782174027313,Medium
SP-01474,Spacer,South,southwest_monsoon,2024-09-25,0.15,2016.5,0.4762344143055598,Medium
SP-01474,Spacer,South,heatwave,2024-04-19,0.065,2016.5,0.4252344143055598,Medium
SP-01474,Insulator,South,southwest_monsoon,2024-09-25,0.145,1102.4,0.4794744945848992,Medium
SP-01474,Insulator,South,heatwave,2024-04-19,0.075,1102.4,0.4374744945848992,Medium
SP-01474,Fittings,South,southwest_monsoon,2024-09-25,0.16,2923.9,0.47604007140492255,Medium
SP-01474,Fittings,South,heatwave,2024-04-19,0.075,2923.9,0.42504007140492256,Medium
SP-01474,Arrester,South,southwest_monsoon,2024-09-25,0.11,13701.9,0.37246432996446827,Medium
SP-01474,Arrester,South,heatwave,2024-04-19,0.06,13701.9,0.34246432996446824,Medium
SP-01475,Conductor,South,summer_storm,2024-05-11,0.115,2890.5,0.4492680756509897,Medium
SP-01475,Damper,South,summer_storm,2024-05-11,0.17,2624.2,0.4840859657925366,Medium
SP-01475,Spacer,South,summer_storm,2024-05-11,0.08,6290.0,0.4050614758155077,Medium
SP-01475,Insulator,South,summer_storm,2024-05-11,0.105,2532.5,0.4457119534980562,Medium
SP-01475,Fittings,South,summer_storm,2024-05-11,0.14,8822.9,0.42377069872379064,Medium
SP-01475,Arrester,South,summer_storm,2024-05-11,0.07,8434.6,0.3844214187461814,Medium
SP-01476,Conductor,South,heatwave,2025-03-14,0.12,3302.7,0.44945420288964666,Medium
SP-01476,Damper,South,heatwave,2025-03-14,0.055,2126.6,0.4184828194704704,Medium
SP-01476,Spacer,South,heatwave,2025-03-14,0.09,2411.3,0.43753932219935354,Medium
SP-01476,Insulator,South,heatwave,2025-03-14,0.08,2005.1,0.4343122361140977,Medium
SP-01476,Fittings,South,heatwave,2025-03-14,0.055,2987.5,0.4126059076309745,Medium
SP-01476,Arrester,South,heatwave,2025-03-14,0.07,1202.9,0.43378843390436794,Medium
SP-01477,Conductor,South,southwest_monsoon,2024-07-01,0.12,6389.9,0.4283795110196364,Medium
SP-01477,Conductor,South,summer_storm,2024-05-26,0.13,6389.9,0.4343795110196364,Medium
SP-01477,Conductor,South,heatwave,2024-04-05,0.12,6389.9,0.4283795110196364,Medium
SP-01477,Conductor,South,tropical_cyclone,2024-10-13,0.23,6389.9,0.4943795110196364,Medium
SP-01477,Damper,South,southwest_monsoon,2024-07-01,0.18,2093.4,0.49370945842165087,Medium
SP-01477,Damper,South,summer_storm,2024-05-26,0.135,2093.4,0.4667094584216509,Medium
SP-01477,Damper,South,heatwave,2024-04-05,0.105,2093.4,0.4487094584216509,Medium
SP-01477,Damper,South,tropical_cyclone,2024-10-13,0.205,2093.4,0.5087094584216508,High
SP-01477,Spacer,South,southwest_monsoon,2024-07-01,0.195,1728.3,0.5052018042371926,High
SP-01477,Spacer,South,summer_storm,2024-05-26,0.155,1728.3,0.4812018042371927,Medium
SP-01477,Spacer,South,heatwave,2024-04-05,0.15,1728.3,0.4782018042371927,Medium
SP-01477,Spacer,South,tropical_cyclone,2024-10-13,0.27,1728.3,0.5502018042371927,High
SP-01477,Insulator,South,southwest_monsoon,2024-07-01,0.17,554.9,0.498211989337047,Medium
SP-01477,Insulator,South,summer_storm,2024-05-26,0.12,554.9,0.468211989337047,Medium
SP-01477,Insulator,South,heatwave,2024-04-05,0.15,554.9,0.486211989337047,Medium
SP-01477,Insulator,South,tropical_cyclone,2024-10-13,0.31,554.9,0.582211989337047,High
SP-01477,Fittings,South,southwest_monsoon,2024-07-01,0.105,10705.0,0.38992259119316536,Medium
SP-01477,Fittings,South,summer_storm,2024-05-26,0.115,10705.0,0.39592259119316536,Medium
SP-01477,Fittings,South,heatwave,2024-04-05,0.105,10705.0,0.38992259119316536,Medium
SP-01477,Fittings,South,tropical_cyclone,2024-10-13,0.21,10705.0,0.45292259119316536,Medium
SP-01477,Arrester,South,southwest_monsoon,2024-07-01,0.15,627.2,0.4857184352355305,Medium
SP-01477,Arrester,South,summer_storm,2024-05-26,0.15,627.2,0.4857184352355305,Medium
SP-01477,Arrester,South,heatwave,2024-04-05,0.125,627.2,0.4707184352355305,Medium
SP-01477,Arrester,South,tropical_cyclone,2024-10-13,0.215,627.2,0.5247184352355305,High
SP-01478,Conductor,South,tropical_cyclone,2024-08-09,0.235,10888.6,0.4666692504872396,Medium
SP-01478,Damper,South,tropical_cyclone,2024-08-09,0.18,7256.3,0.4584650535707581,Medium
SP-01478,Spacer,South,tropical_cyclone,2024-08-09,0.205,17089.1,0.406341695764514,Medium
SP-01478,Insulator,South,tropical_cyclone,2024-08-09,0.23,1304.7,0.5290934988070737,High
SP-01478,Fittings,South,tropical_cyclone,2024-08-09,0.255,13850.1,0.45845264645347594,Medium
SP-01478,Arrester,South,tropical_cyclone,2024-08-09,0.2,8348.5,0.4630091781948754,Medium
SP-01479,Conductor,South,southwest_monsoon,2024-06-02,0.215,5649.1,0.4904365632797114,Medium
SP-01479,Conductor,South,summer_storm,2024-05-07,0.145,5649.1,0.4484365632797114,Medium
SP-01479,Damper,South,southwest_monsoon,2024-06-02,0.175,2562.2,0.4875092072073917,Medium
SP-01479,Damper,South,summer_storm,2024-05-07,0.135,2562.2,0.46350920720739175,Medium
SP-01479,Spacer,South,southwest_monsoon,2024-06-02,0.17,3074.3,0.4810133696501774,Medium
SP-01479,Spacer,South,summer_storm,2024-05-07,0.205,3074.3,0.5020133696501773,High
SP-01479,Insulator,South,southwest_monsoon,2024-06-02,0.175,236.9,0.5033828082067876,High
SP-01479,Insulator,South,summer_storm,2024-05-07,0.195,236.9,0.5153828082067875,High
SP-01479,Fittings,South,southwest_monsoon,2024-06-02,0.105,10457.3,0.39161350891025576,Medium
SP-01479,Fittings,South,summer_storm,2024-05-07,0.105,10457.3,0.39161350891025576,Medium
SP-01479,Arrester,South,southwest_monsoon,2024-06-02,0.15,5681.1,0.4512181160978507,Medium
SP-01479,Arrester,South,summer_storm,2024-05-07,0.095,5681.1,0.4182181160978507,Medium
SP-01480,Conductor,South,summer_storm,2024-05-15,0.155,5000.0,0.45886762783426693,Medium
SP-01480,Damper,South,summer_storm,2024-05-15,0.115,2203.4,0.4539585462340048,Medium
SP-01480,Spacer,South,summer_storm,2024-05-15,0.235,1460.7,0.5310285687955028,High
SP-01480,Insulator,South,summer_storm,2024-05-15,0.25,427.2,0.5470837301221597,High
SP-01480,Fittings,South,summer_storm,2024-05-15,0.18,3904.4,0.4813467132232223,Medium
SP-01480,Arrester,South,summer_storm,2024-05-15,0.185,189.0,0.5097097963321353,High
SP-01481,Conductor,South,southwest_monsoon,2024-07-25,0.1,20929.8,0.3171232554091277,Medium
SP-01481,Conductor,South,tropical_cyclone,2024-08-02,0.2,20929.8,0.3771232554091277,Medium
SP-01481,Damper,South,southwest_monsoon,2024-07-25,0.07,8413.2,0.3845675052990508,Medium
SP-01481,Damper,South,tropical_cyclone,2024-08-02,0.185,8413.2,0.4535675052990508,Medium
SP-01481,Spacer,South,southwest_monsoon,2024-07-25,0.125,14305.3,0.37734523529150754,Medium
SP-01481,Spacer,South,tropical_cyclone,2024-08-02,0.185,14305.3,0.4133452352915075,Medium
SP-01481,Insulator,South,southwest_monsoon,2024-07-25,0.145,5445.3,0.44982779876918666,Medium
SP-01481,Insulator,South,tropical_cyclone,2024-08-02,0.195,5445.3,0.4798277987691867,Medium
SP-01481,Fittings,South,southwest_monsoon,2024-07-25,0.125,10291.0,0.40474875160848806,Medium
SP-01481,Fittings,South,tropical_cyclone,2024-08-02,0.21,10291.0,0.45574875160848805,Medium
SP-01481,Arrester,South,southwest_monsoon,2024-07-25,0.2,2093.5,0.5057087757742076,High
SP-01481,Arrester,South,tropical_cyclone,2024-08-02,0.51,2093.5,0.6917087757742075,High
SP-01482,Conductor,South,tropical_cyclone,2024-09-15,0.285,13659.8,0.4777517245381037,Medium
SP-01482,Damper,South,tropical_cyclone,2024-09-15,0.235,2142.7,0.5263729132320967,High
SP-01482,Spacer,South,tropical_cyclone,2024-09-15,0.235,2028.8,0.5271504486700321,High
SP-01482,Insulator,South,tropical_cyclone,2024-09-15,0.335,1185.7,0.5929058492646181,High
SP-01482,Fittings,South,tropical_cyclone,2024-09-15,0.43,4132.9,0.6297868638152484,High
SP-01482,Arrester,South,tropical_cyclone,2024-09-15,0.22,6198.8,0.48968405028381073,Medium
SP-01485,Conductor,South,heatwave,2024-04-05,0.125,1978.4,0.4614945029814628,Medium
SP-01485,Damper,South,heatwave,2024-04-05,0.155,3685.6,0.46784034582919476,Medium
SP-01485,Spacer,South,heatwave,2024-04-05,0.09,1607.6,0.4430257597012735,Medium
SP-01485,Insulator,South,heatwave,2024-04-05,0.13,2643.4,0.4599548974834202,Medium
SP-01485,Fittings,South,heatwave,2024-04-05,0.115,2200.2,0.45398039095219084,Medium
SP-01485,Arrester,South,heatwave,2024-04-05,0.075,1307.8,0.4360723367363309,Medium
SP-01487,Conductor,South,summer_storm,2024-05-12,0.1,27327.0,0.27345293316540203,Low
SP-01487,Damper,South,summer_storm,2024-05-12,0.15,3861.2,0.4636416169187343,Medium
SP-01487,Spacer,South,summer_storm,2024-05-12,0.145,2968.3,0.4667369759400909,Medium
SP-01487,Insulator,South,summer_storm,2024-05-12,0.13,1525.5,0.4675862132522349,Medium
SP-01487,Fittings,South,summer_storm,2024-05-12,0.095,12847.0,0.3693002829573653,Medium
SP-01487,Arrester,South,summer_storm,2024-05-12,0.1,3581.1,0.4355537124074586,Medium
SP-01488,Conductor,South,tropical_cyclone,2024-11-26,0.28,2754.8,0.5491944282315677,High
SP-01488,Damper,South,tropical_cyclone,2024-11-26,0.215,1975.7,0.5155129344624323,High
SP-01488,Spacer,South,tropical_cyclone,2024-11-26,0.275,2036.4,0.5510985674643403,High
SP-01488,Insulator,South,tropical_cyclone,2024-11-26,0.28,1531.7,0.5575438891107494,High
SP-01488,Fittings,South,tropical_cyclone,2024-11-26,0.205,4957.8,0.48915570505534567,Medium
SP-01488,Arrester,South,tropical_cyclone,2024-11-26,0.31,3138.4,0.5645757926390127,High
SP-01489,Conductor,South,southwest_monsoon,2024-07-02,0.08,21642.7,0.30025666178573746,Medium
SP-01489,Conductor,South,tropical_cyclone,2024-08-06,0.25,21642.7,0.4022566617857375,Medium
SP-01489,Conductor,South,summer_storm,2024-05-25,0.075,21642.7,0.29725666178573745,Low
SP-01489,Damper,South,southwest_monsoon,2024-07-02,0.105,10450.6,0.3916592462889579,Medium
SP-01489,Damper,South,tropical_cyclone,2024-08-06,0.19,10450.6,0.44265924628895786,Medium
SP-01489,Damper,South,summer_storm,2024-05-25,0.13,10450.6,0.4066592462889579,Medium
SP-01489,Spacer,South,southwest_monsoon,2024-07-02,0.095,12468.9,0.371881372940538,Medium
SP-01489,Spacer,South,tropical_cyclone,2024-08-06,0.23,12468.9,0.45288137294053804,Medium
SP-01489,Spacer,South,summer_storm,2024-05-25,0.085,12468.9,0.365881372940538,Medium
SP-01489,Insulator,South,southwest_monsoon,2024-07-02,0.13,4956.9,0.4441618488823355,Medium
SP-01489,Insulator,South,tropical_cyclone,2024-08-06,0.205,4956.9,0.4891618488823355,Medium
SP-01489,Insulator,South,summer_storm,2024-05-25,0.125,4956.9,0.4411618488823355,Medium
SP-01489,Fittings,South,southwest_monsoon,2024-07-02,0.06,17176.3,0.3187464271939435,Medium
SP-01489,Fittings,South,tropical_cyclone,2024-08-06,0.18,17176.3,0.39074642719394354,Medium
SP-01489,Fittings,South,summer_storm,2024-05-25,0.095,17176.3,0.33974642719394355,Medium
SP-01489,Arrester,South,southwest_monsoon,2024-07-02,0.105,14814.1,0.3618719250999225,Medium
SP-01489,Arrester,South,tropical_cyclone,2024-08-06,0.25,14814.1,0.44887192509992246,Medium
SP-01489,Arrester,South,summer_storm,2024-05-25,0.13,14814.1,0.3768719250999225,Medium
SP-01490,Conductor,South,southwest_monsoon,2024-07-14,0.09,2726.7,0.4353862521631391,Medium
SP-01490,Damper,South,southwest_monsoon,2024-07-14,0.085,2184.9,0.43608483601101794,Medium
SP-01490,Spacer,South,southwest_monsoon,2024-07-14,0.185,5892.6,0.4707743167552402,Medium
SP-01490,Insulator,South,southwest_monsoon,2024-07-14,0.11,1766.7,0.4539396676189599,Medium
SP-01490,Fittings,South,southwest_monsoon,2024-07-14,0.075,2317.8,0.42917759755885276,Medium
SP-01490,Arrester,South,southwest_monsoon,2024-07-14,0.14,6952.9,0.43653620591377484,Medium
SP-01492,Conductor,South,southwest_monsoon,2024-06-05,0.105,14445.0,0.36439157681319695,Medium
SP-01492,Damper,South,southwest_monsoon,2024-06-05,0.19,2757.1,0.49517872734037144,Medium
SP-01492,Spacer,South,southwest_monsoon,2024-06-05,0.125,2113.4,0.46057292893298796,Medium
SP-01492,Insulator,South,southwest_monsoon,2024-06-05,0.175,1957.9,0.4916344457073422,Medium
SP-01492,Fittings,South,southwest_monsoon,2024-06-05,0.165,8029.4,0.4441875061864925,Medium
SP-01492,Arrester,South,southwest_monsoon,2024-06-05,0.185,848.6,0.5052070537960318,High
SP-01493,Conductor,South,summer_storm,2024-04-05,0.09,7247.5,0.40452512654576983,Medium
SP-01493,Damper,South,summer_storm,2024-04-05,0.1,5213.2,0.42441222348512003,Medium
SP-01493,Spacer,South,summer_storm,2024-04-05,0.105,3744.0,0.437441679722299,Medium
SP-01493,Insulator,South,summer_storm,2024-04-05,0.115,1096.9,0.4615120401942815,Medium
SP-01493,Fittings,South,summer_storm,2024-04-05,0.095,19328.4,0.3250551715663687,Medium
SP-01493,Arrester,South,summer_storm,2024-04-05,0.12,13207.3,0.38184070421910254,Medium
SP-01495,Conductor,South,southwest_monsoon,2024-06-23,0.11,9734.9,0.3995449540407609,Medium
SP-01495,Damper,South,southwest_monsoon,2024-06-23,0.105,3289.5,0.4405443123521642,Medium
SP-01495,Spacer,South,southwest_monsoon,2024-06-23,0.115,5184.7,0.4336067780064647,Medium
SP-01495,Insulator,South,southwest_monsoon,2024-06-23,0.135,1052.3,0.47381650095399985,Medium
SP-01495,Fittings,South,southwest_monsoon,2024-06-23,0.12,9997.3,0.40375368714950327,Medium
SP-01495,Arrester,South,southwest_monsoon,2024-06-23,0.145,826.0,0.48136133211822085,Medium
SP-01498,Conductor,South,tropical_cyclone,2024-10-06,0.2,15619.1,0.4133766131812395,Medium
SP-01498,Conductor,South,heatwave,2024-04-02,0.1,15619.1,0.35337661318123953,Medium
SP-01498,Conductor,South,summer_storm,2024-04-06,0.095,15619.1,0.3503766131812395,Medium
SP-01498,Conductor,South,southwest_monsoon,2024-09-13,0.095,15619.1,0.3503766131812395,Medium
SP-01498,Damper,South,tropical_cyclone,2024-10-06,0.245,15627.8,0.44031722285367114,Medium
SP-01498,Damper,South,heatwave,2024-04-02,0.085,15627.8,0.3443172228536711,Medium
SP-01498,Damper,South,summer_storm,2024-04-06,0.135,15627.8,0.37431722285367114,Medium
SP-01498,Damper,South,southwest_monsoon,2024-09-13,0.14,15627.8,0.37731722285367114,Medium
SP-01498,Spacer,South,tropical_cyclone,2024-10-06,0.165,9868.8,0.4316308891141626,Medium
SP-01498,Spacer,South,heatwave,2024-04-02,0.065,9868.8,0.37163088911416253,Medium
SP-01498,Spacer,South,summer_storm,2024-04-06,0.1,9868.8,0.39263088911416255,Medium
SP-01498,Spacer,South,southwest_monsoon,2024-09-13,0.12,9868.8,0.40463088911416256,Medium
SP-01498,Insulator,South,tropical_cyclone,2024-10-06,0.205,5676.8,0.48424746993791323,Medium
SP-01498,Insulator,South,heatwave,2024-04-02,0.11,5676.8,0.42724746993791324,Medium
SP-01498,Insulator,South,summer_storm,2024-04-06,0.08,5676.8,0.4092474699379132,Medium
SP-01498,Insulator,South,southwest_monsoon,2024-09-13,0.145,5676.8,0.4482474699379132,Medium
SP-01498,Fittings,South,tropical_cyclone,2024-10-06,0.29,3140.7,0.5525600917478164,High
SP-01498,Fittings,South,heatwave,2024-04-02,0.115,3140.7,0.4475600917478164,Medium
SP-01498,Fittings,South,summer_storm,2024-04-06,0.16,3140.7,0.47456009174781644,Medium
SP-01498,Fittings,South,southwest_monsoon,2024-09-13,0.095,3140.7,0.4355600917478164,Medium
SP-01498,Arrester,South,tropical_cyclone,2024-10-06,0.185,18976.6,0.3814567252719497,Medium
SP-01498,Arrester,South,heatwave,2024-04-02,0.055,18976.6,0.30345672527194967,Medium
SP-01498,Arrester,South,summer_storm,2024-04-06,0.085,18976.6,0.3214567252719497,Medium
SP-01498,Arrester,South,southwest_monsoon,2024-09-13,0.1,18976.6,0.3304567252719497,Medium
SP-01499,Conductor,South,heatwave,2024-04-16,0.06,9614.0,0.37037027479972834,Medium
SP-01499,Damper,South,heatwave,2024-04-16,0.065,2514.7,0.4218334647429662,Medium
SP-01499,Spacer,South,heatwave,2024-04-16,0.08,3083.7,0.42694920079050575,Medium
SP-01499,Insulator,South,heatwave,2024-04-16,0.035,16441.0,0.3087659338446363,Medium
SP-01499,Fittings,South,heatwave,2024-04-16,0.11,3727.7,0.4405529512555593,Medium
SP-01499,Arrester,South,heatwave,2024-04-16,0.06,2810.8,0.4168121456633115,Medium
SP-01500,Conductor,South,heatwave,2024-04-25,0.15,2609.4,0.4721869976141472,Medium
SP-01500,Damper,South,heatwave,2024-04-25,0.28,3603.2,0.5434028473224861,High
SP-01500,Spacer,South,heatwave,2024-04-25,0.09,2013.6,0.440254211081416,Medium
SP-01500,Insulator,South,heatwave,2024-04-25,0.105,3556.0,0.4387250569157306,Medium
SP-01500,Fittings,South,heatwave,2024-04-25,0.05,12741.2,0.3430225239523922,Medium
SP-01500,Arrester,South,heatwave,2024-04-25,0.105,839.7,0.4572678094184868,Medium
SP-01501,Conductor,South,heatwave,2025-03-09,0.1,3517.6,0.4359871935339634,Medium
SP-01501,Conductor,South,summer_storm,2024-05-22,0.125,3517.6,0.45098719353396344,Medium
SP-01501,Damper,South,heatwave,2025-03-09,0.14,1531.0,0.4735486676428526,Medium
SP-01501,Damper,South,summer_storm,2024-05-22,0.145,1531.0,0.47654866764285253,Medium
SP-01501,Spacer,South,heatwave,2025-03-09,0.12,3631.3,0.4472110233909147,Medium
SP-01501,Spacer,South,summer_storm,2024-05-22,0.12,3631.3,0.4472110233909147,Medium
SP-01501,Insulator,South,heatwave,2025-03-09,0.16,1511.0,0.4856851971315155,Medium
SP-01501,Insulator,South,summer_storm,2024-05-22,0.12,1511.0,0.46168519713151546,Medium
SP-01501,Fittings,South,heatwave,2025-03-09,0.09,2071.8,0.4398569102694068,Medium
SP-01501,Fittings,South,summer_storm,2024-05-22,0.12,2071.8,0.45785691026940684,Medium
SP-01501,Arrester,South,heatwave,2025-03-09,0.12,1855.0,0.45933688992651306,Medium
SP-01501,Arrester,South,summer_storm,2024-05-22,0.11,1855.0,0.45333688992651305,Medium
SP-01502,Conductor,South,tropical_cyclone,2024-08-30,0.3,10691.3,0.5070161138928995,High
SP-01502,Damper,South,tropical_cyclone,2024-08-30,0.385,3276.8,0.6086310085774651,High
SP-01502,Spacer,South,tropical_cyclone,2024-08-30,0.37,2796.9,0.6029070336579322,High
SP-01502,Insulator,South,tropical_cyclone,2024-08-30,0.2,8985.3,0.4586620792758476,Medium
SP-01502,Fittings,South,tropical_cyclone,2024-08-30,0.27,3241.4,0.5398726657723986,High
SP-01502,Arrester,South,tropical_cyclone,2024-08-30,0.24,1140.6,0.536213723261553,High
SP-01505,Conductor,South,southwest_monsoon,2024-06-06,0.11,3585.4,0.4415243585673961,Medium
SP-01505,Damper,South,southwest_monsoon,2024-06-06,0.1,1999.1,0.4463531949606966,Medium
SP-01505,Spacer,South,southwest_monsoon,2024-06-06,0.125,6980.2,0.42734984316174995,Medium
SP-01505,Insulator,South,southwest_monsoon,2024-06-06,0.095,1500.0,0.4467602883502801,Medium
SP-01505,Fittings,South,southwest_monsoon,2024-06-06,0.13,7521.2,0.42665672049341763,Medium
SP-01505,Arrester,South,southwest_monsoon,2024-06-06,0.115,775.9,0.46370333848732154,Medium
SP-01506,Conductor,South,summer_storm,2024-05-18,0.085,9614.9,0.38536413097273853,Medium
SP-01506,Damper,South,summer_storm,2024-05-18,0.265,2969.6,0.5387281015233278,High
SP-01506,Spacer,South,summer_storm,2024-05-18,0.155,3623.0,0.4682676831287098,Medium
SP-01506,Insulator,South,summer_storm,2024-05-18,0.22,1178.2,0.5239570478228667,High
SP-01506,Fittings,South,summer_storm,2024-05-18,0.18,3321.5,0.4853258651703035,Medium
SP-01506,Arrester,South,summer_storm,2024-05-18,0.095,9489.1,0.39222290145642835,Medium
SP-01507,Conductor,South,tropical_cyclone,2024-10-10,0.34,7448.1,0.5531557357744806,High
SP-01507,Damper,South,tropical_cyclone,2024-10-10,0.3,2240.5,0.5647052840325351,High
SP-01507,Spacer,South,tropical_cyclone,2024-10-10,0.285,3932.6,0.5441542066442075,High
SP-01507,Insulator,South,tropical_cyclone,2024-10-10,0.19,8776.8,0.45408539919515867,Medium
SP-01507,Fittings,South,tropical_cyclone,2024-10-10,0.23,11698.4,0.4581411714912775,Medium
SP-01507,Arrester,South,tropical_cyclone,2024-10-10,0.275,11645.8,0.4855002440464611,Medium
SP-01508,Conductor,South,southwest_monsoon,2024-08-15,0.185,4727.7,0.4787264768224127,Medium
SP-01508,Conductor,South,summer_storm,2024-05-25,0.16,4727.7,0.46372647682241275,Medium
SP-01508,Damper,South,southwest_monsoon,2024-08-15,0.15,2333.3,0.474071787205139,Medium
SP-01508,Damper,South,summer_storm,2024-05-25,0.135,2333.3,0.46507178720513903,Medium
SP-01508,Spacer,South,southwest_monsoon,2024-08-15,0.16,2904.6,0.47617182236148226,Medium
SP-01508,Spacer,South,summer_storm,2024-05-25,0.09,2904.6,0.4341718223614823,Medium
SP-01508,Insulator,South,southwest_monsoon,2024-08-15,0.17,4518.0,0.4711579885110435,Medium
SP-01508,Insulator,South,summer_storm,2024-05-25,0.12,4518.0,0.44115798851104354,Medium
SP-01508,Fittings,South,southwest_monsoon,2024-08-15,0.205,4410.8,0.4928897865702769,Medium
SP-01508,Fittings,South,summer_storm,2024-05-25,0.205,4410.8,0.4928897865702769,Medium
SP-01508,Arrester,South,southwest_monsoon,2024-08-15,0.13,4802.4,0.4452165391822566,Medium
SP-01508,Arrester,South,summer_storm,2024-05-25,0.13,4802.4,0.4452165391822566,Medium
SP-01509,Conductor,South,summer_storm,2024-04-10,0.115,3402.9,0.44577019015144537,Medium
SP-01509,Conductor,South,southwest_monsoon,2024-06-29,0.145,3402.9,0.4637701901514454,Medium
SP-01509,Conductor,South,tropical_cyclone,2024-10-20,0.33,3402.9,0.5747701901514454,High
SP-01509,Damper,South,summer_storm,2024-04-10,0.075,16296.1,0.3337550899899992,Medium
SP-01509,Damper,South,southwest_monsoon,2024-06-29,0.145,16296.1,0.3757550899899992,Medium
SP-01509,Damper,South,tropical_cyclone,2024-10-20,0.175,16296.1,0.3937550899899992,Medium
SP-01509,Spacer,South,summer_storm,2024-04-10,0.085,23997.8,0.28717963184823386,Low
SP-01509,Spacer,South,southwest_monsoon,2024-06-29,0.07,23997.8,0.27817963184823385,Low
SP-01509,Spacer,South,tropical_cyclone,2024-10-20,0.21,23997.8,0.3621796318482339,Medium
SP-01509,Insulator,South,summer_storm,2024-04-10,0.1,1389.3,0.45051597907002944,Medium
SP-01509,Insulator,South,southwest_monsoon,2024-06-29,0.12,1389.3,0.46251597907002945,Medium
SP-01509,Insulator,South,tropical_cyclone,2024-10-20,0.3,1389.3,0.5705159790700294,High
SP-01509,Fittings,South,summer_storm,2024-04-10,0.12,4022.1,0.444543237182441,Medium
SP-01509,Fittings,South,southwest_monsoon,2024-06-29,0.155,4022.1,0.46554323718244095,Medium
SP-01509,Fittings,South,tropical_cyclone,2024-10-20,0.21,4022.1,0.498543237182441,Medium
SP-01509,Arrester,South,summer_storm,2024-04-10,0.1,9998.8,0.39174344743785355,Medium
SP-01509,Arrester,South,southwest_monsoon,2024-06-29,0.125,9998.8,0.40674344743785357,Medium
SP-01509,Arrester,South,tropical_cyclone,2024-10-20,0.165,9998.8,0.43074344743785353,Medium
