span_id,event_id,component,region,event_type,forecast_date,age_at_forecast_days,forecast_wind_max,forecast_wind_avg,forecast_rain_total,forecast_pressure_min,forecast_humidity_max,forecast_temp_max,forecast_confidence_avg,RUL_days,failure_prob,risk_score,risk_level
SP-01199,FCAST-004795,Damper,Central,heatwave,2024-04-20,1513,4.2,2.3609722222222222,37.512,1006.6,65.8,39.5,74.85555555555555,3385.3,0.03,0.3948903361014688,Medium
SP-00453,FCAST-001812,Fittings,North,summer_storm,2024-05-25,2202,18.9,8.351111111111111,129.562,996.0,97.8,31.31,74.98750000000001,10421.2,0.11,0.3948599446372924,Medium
SP-00987,FCAST-003945,Spacer,Central,summer_storm,2024-05-18,944,14.7,6.235138888888889,107.192,1001.2,98.1,34.72,74.47916666666667,9990.7,0.105,0.3947987418807619,Medium
SP-00045,FCAST-000180,Fittings,Northeast,southwest_monsoon,2024-08-18,1789,11.7,6.401527777777777,159.876,1001.1,99.3,31.7,74.94444444444444,19660.0,0.215,0.3947915126443372,Medium
SP-00367,FCAST-001466,Conductor,Northeast,southwest_monsoon,2024-08-29,1907,11.7,6.200972222222222,159.071,1001.5,100.0,31.7,74.8111111111111,16153.0,0.175,0.3947319584813825,Medium
SP-00744,FCAST-002976,Damper,North,heatwave,2025-03-23,2346,5.4,3.0101388888888887,47.159,1001.3,62.9,36.1,74.84861111111111,4727.4,0.045,0.3947285247647427,Medium
SP-00834,FCAST-003334,Conductor,North,summer_storm,2024-05-22,1931,18.9,8.10375,131.81,996.5,96.7,31.61,74.97777777777777,13519.4,0.145,0.3947101615485174,Medium
SP-00234,FCAST-000933,Spacer,Northeast,heatwave,2024-04-11,2143,4.68,2.618888888888889,32.922,1004.9,64.6,38.2,74.84444444444445,7386.3,0.075,0.394577611894449,Medium
SP-01245,FCAST-004978,Conductor,Central,southwest_monsoon,2024-08-17,1752,10.5,5.599722222222223,148.063,1003.9,100.0,33.0,74.95694444444445,10467.0,0.11,0.3945472921082542,Medium
SP-00552,FCAST-002205,Spacer,North,tropical_cyclone,2024-08-02,1200,30.38,15.466944444444444,258.235,984.2,100.0,28.6,75.09305555555555,14426.4,0.155,0.3945185492376535,Medium
SP-00299,FCAST-001193,Conductor,Northeast,tropical_cyclone,2024-11-18,1397,26.33,13.784027777777778,317.96,987.2,100.0,30.7,74.9125,18821.3,0.205,0.3945168767514173,Medium
SP-00599,FCAST-002395,Damper,North,heatwave,2025-03-02,2445,5.4,3.0908333333333333,43.198,1002.1,62.9,36.1,75.04166666666667,4768.0,0.045,0.3944513699027569,Medium
SP-00270,FCAST-001077,Conductor,Northeast,tropical_cyclone,2024-09-13,1638,26.33,13.305416666666666,322.482,986.8,99.1,30.7,74.75416666666666,21028.4,0.23,0.3944501650300194,Medium
SP-01098,FCAST-004391,Damper,Central,heatwave,2025-03-17,1502,4.2,2.3062500000000004,40.337,1006.8,65.6,39.5,74.43472222222222,6527.9,0.065,0.3944374575478621,Medium
SP-01027,FCAST-004108,Spacer,Central,summer_storm,2024-05-21,1317,14.7,6.152083333333334,107.095,1001.2,97.2,34.16,74.88611111111112,10051.5,0.105,0.3943836922352267,Medium
SP-00240,FCAST-000957,Fittings,Northeast,tropical_cyclone,2024-11-04,1622,26.33,13.51972222222222,314.791,987.3,100.0,30.7,74.89722222222223,24559.9,0.27,0.3943424705693621,Medium
SP-00798,FCAST-003189,Damper,North,heatwave,2024-04-06,1939,5.4,3.2476388888888885,43.88,1001.2,65.3,36.1,74.93055555555556,4353.4,0.04,0.3942816262027395,Medium
SP-01198,FCAST-004791,Damper,Central,summer_storm,2024-04-19,1246,14.7,5.873194444444445,104.974,1001.5,96.2,34.57,74.79027777777777,9187.8,0.095,0.3942797182031354,Medium
SP-01651,FCAST-006602,Fittings,South,tropical_cyclone,2024-10-03,1450,37.12,19.14625,391.947,987.9,100.0,29.5,75.16666666666667,18424.5,0.2,0.3942256218064899,Medium
SP-01041,FCAST-004164,Fittings,Central,summer_storm,2024-05-09,1704,14.7,6.304166666666666,112.222,1001.0,96.9,34.55,74.83611111111111,10959.9,0.115,0.3941825228601563,Medium
SP-00190,FCAST-000760,Insulator,Northeast,heatwave,2025-03-22,1371,4.68,2.6231944444444446,40.76,1004.9,63.0,38.2,75.08611111111111,7899.3,0.08,0.3940756305102448,Medium
SP-00549,FCAST-002193,Fittings,North,summer_storm,2024-04-20,2059,18.9,7.832083333333333,129.66,996.6,99.4,31.23,74.50694444444444,18446.6,0.2,0.3940747567215174,Medium
SP-00095,FCAST-000379,Fittings,Northeast,southwest_monsoon,2024-08-10,1854,11.7,6.117222222222222,152.978,1001.9,99.7,31.7,75.03888888888889,14054.7,0.15,0.3940559497844541,Medium
SP-00659,FCAST-002634,Spacer,North,summer_storm,2024-05-10,1735,18.9,8.124583333333334,132.444,996.2,97.3,30.92,75.04583333333333,8790.7,0.09,0.3939905112005379,Medium
SP-01536,FCAST-006142,Fittings,South,heatwave,2024-04-22,892,6.6,4.014722222222222,49.929,1006.1,69.7,37.0,75.22777777777777,5284.1,0.05,0.3939282264478099,Medium
SP-01420,FCAST-005679,Arrester,South,heatwave,2025-03-22,1249,6.6,4.047638888888889,47.348,1005.8,68.8,37.0,74.99583333333334,6179.0,0.06,0.393819214477587,Medium
SP-00606,FCAST-002421,Fittings,North,heatwave,2025-03-11,1247,5.4,3.078611111111111,41.018,1001.8,61.8,36.1,75.04444444444444,7938.6,0.08,0.3938073500650221,Medium
SP-00962,FCAST-003846,Damper,Central,summer_storm,2024-05-26,928,14.7,6.280138888888889,115.029,1000.9,98.5,35.58,74.73750000000001,8383.1,0.085,0.3937729821794885,Medium
SP-01509,FCAST-006036,Damper,South,tropical_cyclone,2024-10-20,1105,37.12,19.206527777777776,391.827,987.7,100.0,29.5,74.83472222222223,16296.1,0.175,0.3937550899899992,Medium
SP-01569,FCAST-006274,Damper,South,southwest_monsoon,2024-06-30,953,16.5,9.362638888888888,288.977,1003.2,100.0,30.5,75.09722222222223,13661.1,0.145,0.3937428501213406,Medium
SP-00312,FCAST-001247,Insulator,Northeast,summer_storm,2024-05-28,1512,16.38,7.171388888888889,122.349,999.6,98.5,32.12,74.60833333333333,17177.0,0.185,0.3937416486618403,Medium
SP-00694,FCAST-002773,Conductor,North,southwest_monsoon,2024-06-03,1181,13.5,7.297777777777777,201.437,998.4,99.9,29.6,75.22916666666667,14987.9,0.16,0.3936854838434417,Medium
SP-01064,FCAST-004254,Damper,Central,summer_storm,2024-05-21,997,14.7,6.163472222222222,106.122,1001.2,98.2,34.32,74.98333333333333,13236.4,0.14,0.3936420538130979,Medium
SP-00311,FCAST-001244,Spacer,Northeast,heatwave,2025-03-09,1392,4.68,2.7934722222222224,38.309,1005.3,62.5,38.2,75.10277777777777,8403.6,0.085,0.393633039453609,Medium
SP-00054,FCAST-000213,Damper,Northeast,summer_storm,2024-04-23,975,16.38,6.690555555555555,123.031,999.6,99.8,33.58,74.89305555555556,14131.7,0.15,0.3935303112531018,Medium
SP-01557,FCAST-006225,Conductor,South,heatwave,2025-03-24,1561,6.6,4.005,48.466,1005.5,69.7,37.0,74.86250000000001,6224.5,0.06,0.3935086098908788,Medium
SP-01150,FCAST-004598,Insulator,Central,summer_storm,2024-04-08,1233,14.7,6.274166666666667,110.252,1001.0,98.0,34.41,74.86111111111111,10625.5,0.11,0.3934652959106005,Medium
SP-01609,FCAST-006435,Arrester,South,southwest_monsoon,2024-07-17,1297,16.5,9.09138888888889,296.012,1002.6,100.0,30.5,75.01111111111112,12837.0,0.135,0.3933685477016967,Medium
SP-00020,FCAST-000080,Insulator,Northeast,summer_storm,2024-05-13,1778,16.38,6.901666666666667,125.293,998.6,97.1,33.04,75.06944444444444,10218.3,0.105,0.3932450362997778,Medium
SP-01265,FCAST-005058,Conductor,South,tropical_cyclone,2024-08-29,1510,37.12,18.761527777777776,378.53,988.6,100.0,29.5,75.15138888888889,17693.5,0.19,0.3932157746171201,Medium
SP-00238,FCAST-000952,Spacer,Northeast,southwest_monsoon,2024-08-10,1074,11.7,6.185277777777777,158.927,1001.9,100.0,31.7,75.44444444444444,10226.2,0.105,0.393191107151756,Medium
SP-00080,FCAST-000317,Insulator,Northeast,summer_storm,2024-05-21,971,16.38,6.542638888888889,121.254,999.4,99.2,33.31,74.88194444444444,11985.7,0.125,0.3931799253866345,Medium
SP-00748,FCAST-002989,Damper,North,summer_storm,2024-05-05,1193,18.9,7.715416666666666,133.597,996.2,96.4,30.86,75.02222222222223,6718.7,0.065,0.3931349662260178,Medium
SP-00650,FCAST-002598,Spacer,North,tropical_cyclone,2024-10-23,1438,30.38,15.599583333333335,262.675,984.1,100.0,28.6,75.4388888888889,21665.7,0.235,0.393099652873775,Medium
SP-01219,FCAST-004876,Insulator,Central,southwest_monsoon,2024-06-14,1117,10.5,5.488333333333333,149.64,1003.8,100.0,33.0,74.76666666666667,8928.3,0.09,0.3930511883185369,Medium
SP-01587,FCAST-006345,Damper,South,heatwave,2025-03-05,1577,6.6,3.875555555555555,41.775,1005.9,70.5,37.0,75.39305555555556,7173.8,0.07,0.3930282377114927,Medium
SP-00506,FCAST-002022,Insulator,North,heatwave,2024-04-17,1113,5.4,3.198472222222222,46.442,1002.0,63.9,36.1,75.16944444444444,6297.1,0.06,0.3930130078470323,Medium
SP-01050,FCAST-004200,Insulator,Central,summer_storm,2024-05-10,1284,14.7,6.411666666666666,106.111,1001.6,98.4,34.72,75.14861111111111,10692.3,0.11,0.3930092874184663,Medium
SP-00798,FCAST-003189,Fittings,North,heatwave,2024-04-06,1939,5.4,3.2476388888888885,43.88,1001.2,65.3,36.1,74.93055555555556,5027.3,0.045,0.392681265082242,Medium
SP-01498,FCAST-005991,Spacer,South,summer_storm,2024-04-06,931,23.1,9.3625,99.74,1000.2,97.8,33.26,75.33611111111111,9868.8,0.1,0.3926308891141625,Medium
SP-01034,FCAST-004134,Damper,Central,summer_storm,2024-04-13,1107,14.7,6.2125,109.174,1001.5,97.5,35.23,75.08055555555556,10322.4,0.105,0.3925344003112872,Medium
SP-00161,FCAST-000642,Arrester,Northeast,summer_storm,2024-04-02,929,16.38,6.981111111111111,126.201,999.3,96.6,32.86,75.1263888888889,11646.2,0.12,0.3924975134566877,Medium
SP-01673,FCAST-006692,Fittings,South,summer_storm,2024-04-20,1757,23.1,9.656527777777775,99.774,1000.3,96.9,32.61,74.88194444444444,10336.9,0.105,0.3924354164320066,Medium
SP-00898,FCAST-003592,Conductor,Central,southwest_monsoon,2024-07-19,1333,10.5,5.619861111111111,145.018,1003.9,100.0,33.0,74.86527777777778,17374.3,0.185,0.3923947852561805,Medium
SP-00343,FCAST-001372,Spacer,Northeast,southwest_monsoon,2024-07-29,994,11.7,6.311527777777778,156.742,1001.5,99.3,31.7,75.11388888888888,11225.0,0.115,0.3923728244879291,Medium
SP-00016,FCAST-000064,Fittings,Northeast,tropical_cyclone,2024-08-24,2050,26.33,13.2125,320.272,987.0,100.0,30.7,74.70277777777778,23976.7,0.26,0.3923236704587732,Medium
SP-00719,FCAST-002873,Conductor,North,southwest_monsoon,2024-07-19,1807,13.5,7.365833333333334,189.215,998.7,100.0,29.6,75.08888888888889,16071.6,0.17,0.3922876335002406,Medium
SP-01390,FCAST-005558,Conductor,South,summer_storm,2024-05-08,1258,23.1,9.512916666666666,92.994,1001.0,98.6,31.52,75.11527777777778,12998.7,0.135,0.3922647067858569,Medium
SP-01506,FCAST-006021,Arrester,South,summer_storm,2024-05-18,1834,23.1,9.745555555555557,99.696,1000.5,98.5,31.71,75.42083333333333,9489.1,0.095,0.3922229014564283,Medium
SP-00571,FCAST-002282,Damper,North,heatwave,2025-03-16,2137,5.4,3.1791666666666667,42.764,1001.8,63.3,36.1,75.09027777777777,3782.8,0.03,0.392176812514293,Medium
SP-00861,FCAST-003441,Insulator,Central,heatwave,2024-04-08,1978,4.2,2.359583333333333,48.406,1006.8,67.3,39.5,75.15416666666667,4671.5,0.04,0.3921101246855555,Medium
SP-01425,FCAST-005698,Fittings,South,heatwave,2024-04-20,1018,6.6,3.9940277777777777,49.981,1005.9,69.9,37.0,75.06944444444444,7323.9,0.07,0.3920035838990774,Medium
SP-00163,FCAST-000649,Conductor,Northeast,heatwave,2024-04-08,1065,4.68,2.7341666666666664,42.699,1005.0,63.7,38.2,75.39166666666667,6887.4,0.065,0.3919833399891459,Medium
SP-00916,FCAST-003663,Damper,Central,summer_storm,2024-05-24,934,14.7,5.786527777777778,107.538,1001.7,98.3,34.24,74.76249999999999,13919.8,0.145,0.3919768411854856,Medium
SP-00792,FCAST-003168,Conductor,North,southwest_monsoon,2024-06-03,1276,13.5,7.48361111111111,190.747,998.7,99.7,29.6,75.05277777777778,11293.9,0.115,0.3919024803994853,Medium
SP-01395,FCAST-005579,Arrester,South,heatwave,2024-04-08,1991,6.6,3.964583333333333,49.258,1006.2,71.6,37.0,74.81527777777778,2944.9,0.02,0.3918967154418265,Medium
SP-01062,FCAST-004246,Fittings,Central,southwest_monsoon,2024-06-27,1700,10.5,5.655555555555555,150.785,1004.0,100.0,33.0,74.84722222222223,13498.3,0.14,0.3918542001590569,Medium
SP-00658,FCAST-002629,Spacer,North,heatwave,2024-04-24,1751,5.4,3.2680555555555553,41.464,1002.0,64.6,36.1,74.83611111111111,5150.0,0.045,0.3918436566692949,Medium
SP-00654,FCAST-002616,Spacer,North,heatwave,2025-03-14,1354,5.4,2.883472222222222,43.33,1001.9,64.0,36.1,75.26805555555556,7348.0,0.07,0.3918390658652386,Medium
SP-00029,FCAST-000114,Conductor,Northeast,tropical_cyclone,2024-09-20,1033,26.33,13.310416666666669,321.996,987.5,100.0,30.7,74.67083333333333,20102.6,0.215,0.3917701150602266,Medium
SP-01509,FCAST-006034,Arrester,South,summer_storm,2024-04-10,912,23.1,10.074444444444444,102.379,1000.4,96.4,32.16,75.31666666666666,9998.8,0.1,0.3917434474378535,Medium
SP-00792,FCAST-003168,Spacer,North,southwest_monsoon,2024-06-03,1276,13.5,7.48361111111111,190.747,998.7,99.7,29.6,75.05277777777778,10448.5,0.105,0.3916735818852674,Medium
SP-00363,FCAST-001450,Conductor,Northeast,tropical_cyclone,2024-10-06,1746,26.33,13.720972222222224,323.176,987.4,100.0,30.7,74.68333333333334,19238.9,0.205,0.3916661410281353,Medium
SP-01489,FCAST-005953,Damper,South,southwest_monsoon,2024-07-02,953,16.5,9.11138888888889,288.523,1003.0,100.0,30.5,75.00416666666666,10450.6,0.105,0.3916592462889579,Medium
SP-01479,FCAST-005916,Fittings,South,summer_storm,2024-05-07,1815,23.1,9.63625,102.032,1000.4,97.7,31.86,74.82499999999999,10457.3,0.105,0.3916135089102557,Medium
SP-01479,FCAST-005914,Fittings,South,southwest_monsoon,2024-06-02,1841,16.5,8.688611111111111,285.194,1003.1,100.0,30.5,74.91388888888889,10457.3,0.105,0.3916135089102557,Medium
SP-01090,FCAST-004360,Spacer,Central,heatwave,2024-04-10,855,4.2,2.3616666666666664,45.879,1006.4,65.3,39.5,74.85555555555555,9581.7,0.095,0.391590769923919,Medium
SP-00984,FCAST-003936,Fittings,Central,summer_storm,2024-04-17,958,14.7,5.705694444444444,106.767,1001.0,98.3,34.05,75.07777777777778,16177.4,0.17,0.3915653925052137,Medium
SP-00918,FCAST-003670,Spacer,Central,summer_storm,2024-04-05,1376,14.7,6.20375,112.6,1001.4,97.3,34.4,74.83055555555556,10916.2,0.11,0.3914808397928848,Medium
SP-00483,FCAST-001929,Fittings,North,tropical_cyclone,2024-11-30,1537,30.38,15.398055555555556,253.761,983.6,100.0,28.6,74.56666666666666,19275.4,0.205,0.3914169747113254,Medium
SP-00883,FCAST-003530,Fittings,Central,heatwave,2024-04-25,1559,4.2,2.3319444444444444,38.734,1006.8,63.6,39.5,74.58055555555556,7412.3,0.07,0.3914001235591872,Medium
SP-00730,FCAST-002919,Conductor,North,tropical_cyclone,2024-11-06,1877,30.38,15.395138888888887,254.916,984.3,100.0,28.6,75.39861111111111,24999.9,0.27,0.3913388218187775,Medium
SP-01376,FCAST-005504,Arrester,South,southwest_monsoon,2024-07-19,1237,16.5,8.930833333333332,290.819,1002.9,100.0,30.5,75.05972222222222,10064.3,0.1,0.3912963133624824,Medium
SP-01389,FCAST-005554,Damper,South,heatwave,2024-04-09,871,6.6,3.955972222222222,49.085,1006.1,69.0,37.0,75.14166666666667,6990.4,0.065,0.3912802131225318,Medium
SP-01413,FCAST-005652,Fittings,South,heatwave,2025-03-14,1741,6.6,3.874027777777778,46.971,1005.9,68.7,37.0,74.68055555555556,7874.6,0.075,0.3912442444287435,Medium
SP-01298,FCAST-005191,Spacer,South,summer_storm,2024-04-28,1144,23.1,10.22125,101.601,1000.5,99.0,31.18,75.25972222222222,14039.4,0.145,0.3911603948432812,Medium
SP-01536,FCAST-006143,Conductor,South,tropical_cyclone,2024-10-07,1060,37.12,18.62527777777778,386.317,987.9,100.0,29.5,75.07361111111112,17126.7,0.18,0.3910850203258276,Medium
SP-00067,FCAST-000266,Conductor,Northeast,southwest_monsoon,2024-07-27,2080,11.7,6.3613888888888885,159.614,1002.1,100.0,31.7,75.19166666666666,16248.7,0.17,0.3910786648781303,Medium
SP-00165,FCAST-000660,Fittings,Northeast,heatwave,2024-04-06,1657,4.68,2.6597222222222223,38.115,1005.0,67.7,38.2,75.08333333333333,7029.0,0.065,0.3910167112094123,Medium
SP-01276,FCAST-005104,Arrester,South,heatwave,2024-04-21,1107,6.6,4.090416666666666,46.763,1005.8,68.3,37.0,75.13055555555555,7912.8,0.075,0.3909834731053974,Medium
SP-01184,FCAST-004734,Spacer,Central,heatwave,2024-04-19,2099,4.2,2.541527777777778,37.51,1006.5,67.4,39.5,75.00833333333334,8794.2,0.085,0.3909666185400219,Medium
SP-00416,FCAST-001664,Conductor,Northeast,tropical_cyclone,2024-11-04,1511,26.33,13.499305555555557,323.63,987.7,100.0,30.7,74.95555555555556,24191.0,0.26,0.3908607569877499,Medium
SP-01489,FCAST-005954,Fittings,South,tropical_cyclone,2024-08-06,988,37.12,18.98763888888889,387.942,988.5,100.0,29.5,75.08055555555556,17176.3,0.18,0.3907464271939435,Medium
SP-00649,FCAST-002594,Conductor,North,southwest_monsoon,2024-06-24,1892,13.5,7.398750000000001,192.055,999.0,100.0,29.6,75.0625,14988.2,0.155,0.3906834359011117,Medium
SP-01528,FCAST-006110,Arrester,South,heatwave,2025-03-01,1572,6.6,4.008611111111112,48.853,1006.0,71.4,37.0,74.76111111111112,11484.1,0.115,0.3906040849623008,Medium
SP-00615,FCAST-002457,Spacer,North,heatwave,2025-03-21,2005,5.4,3.0408333333333335,48.872,1001.9,63.1,36.1,74.7125,6219.9,0.055,0.3905400116732713,Medium
SP-01647,FCAST-006588,Insulator,South,summer_storm,2024-05-04,1193,23.1,10.05097222222222,97.745,1000.3,98.5,31.96,74.79583333333333,8878.2,0.085,0.3903931946876376,Medium
SP-01351,FCAST-005401,Damper,South,summer_storm,2024-04-29,1369,23.1,10.06875,99.507,1000.2,97.9,31.67,74.83194444444445,7562.0,0.07,0.3903782003365452,Medium
SP-01026,FCAST-004102,Fittings,Central,summer_storm,2024-04-14,1938,14.7,6.164444444444444,110.375,1001.0,96.4,34.45,74.97083333333333,10235.7,0.1,0.390126255644641,Medium
SP-00092,FCAST-000365,Spacer,Northeast,heatwave,2024-04-06,1314,4.68,2.6512499999999997,45.105,1004.6,71.1,38.2,74.78472222222223,6282.8,0.055,0.3901106264314263,Medium
SP-01261,FCAST-005041,Damper,South,southwest_monsoon,2024-08-19,1403,16.5,8.936805555555557,288.435,1003.1,100.0,30.5,74.49305555555556,10240.5,0.1,0.390093488567362,Medium
SP-01317,FCAST-005266,Spacer,South,summer_storm,2024-05-05,1215,23.1,9.824583333333331,101.704,1000.4,97.4,32.17,75.06805555555555,8922.7,0.085,0.3900894165753626,Medium
SP-00608,FCAST-002432,Fittings,North,southwest_monsoon,2024-08-09,1315,13.5,7.58236111111111,191.222,998.9,100.0,29.6,75.19999999999999,12893.5,0.13,0.389982851896224,Medium
SP-00828,FCAST-003312,Fittings,North,summer_storm,2024-05-30,1667,18.9,7.785972222222223,135.294,996.4,96.6,32.38,74.94166666666666,11578.5,0.115,0.3899596657758118,Medium
SP-00312,FCAST-001245,Conductor,Northeast,tropical_cyclone,2024-11-18,1686,26.33,13.259861111111112,318.491,986.7,100.0,30.7,74.98333333333333,20372.2,0.215,0.3899296975530502,Medium
SP-01477,FCAST-005905,Fittings,South,southwest_monsoon,2024-07-01,2107,16.5,8.67361111111111,286.655,1003.3,99.3,30.5,75.05277777777778,10705.0,0.105,0.3899225911931653,Medium
SP-01477,FCAST-005907,Fittings,South,heatwave,2024-04-05,2020,6.6,3.910555555555556,46.865,1006.0,75.6,37.0,75.30555555555556,10705.0,0.105,0.3899225911931653,Medium
SP-00088,FCAST-000349,Damper,Northeast,heatwave,2024-04-15,944,4.68,2.682777777777778,38.804,1004.8,62.0,38.2,74.43055555555556,8516.2,0.08,0.3898643784324366,Medium
SP-00142,FCAST-000567,Conductor,Northeast,southwest_monsoon,2024-09-24,1905,11.7,6.550416666666667,164.942,1001.5,100.0,31.7,75.17500000000001,12945.2,0.13,0.3896299231680303,Medium
SP-00327,FCAST-001305,Fittings,Northeast,heatwave,2024-04-22,1300,4.68,2.47125,38.189,1004.9,66.6,38.2,75.3763888888889,4600.5,0.035,0.3895948043703089,Medium
SP-01453,FCAST-005810,Fittings,South,heatwave,2025-03-08,1636,6.6,3.950138888888889,47.558,1006.1,71.2,37.0,74.90972222222223,3287.3,0.02,0.3895593305959171,Medium
SP-01083,FCAST-004332,Damper,Central,southwest_monsoon,2024-07-10,1454,10.5,5.767916666666666,155.129,1003.7,99.1,33.0,75.19027777777778,11643.2,0.115,0.3895179928799872,Medium
SP-00400,FCAST-001600,Damper,Northeast,heatwave,2024-04-07,1742,4.68,2.7405555555555554,33.488,1005.0,62.3,38.2,75.09166666666667,4628.1,0.035,0.3894063936759541,Medium
SP-01289,FCAST-005153,Spacer,South,heatwave,2024-04-16,1621,6.6,4.0216666666666665,49.387,1006.1,69.3,37.0,75.36944444444445,7272.4,0.065,0.3893551473323844,Medium
SP-00107,FCAST-000428,Damper,Northeast,summer_storm,2024-04-13,1355,16.38,6.897638888888888,120.55,999.4,96.5,32.89,74.98194444444444,9036.5,0.085,0.3893125637848705,Medium
SP-00451,FCAST-001801,Insulator,North,tropical_cyclone,2024-11-16,1213,30.38,15.646527777777775,257.463,984.1,100.0,28.6,75.04027777777777,20470.6,0.215,0.3892579724688286,Medium
SP-01078,FCAST-004309,Fittings,Central,tropical_cyclone,2024-09-26,1069,23.62,11.790138888888889,218.503,989.2,100.0,32.0,74.78472222222223,22671.1,0.24,0.3892363154786894,Medium
SP-00050,FCAST-000199,Spacer,Northeast,summer_storm,2024-05-14,993,16.38,6.967222222222222,124.956,998.8,97.4,32.66,75.23194444444444,13893.4,0.14,0.3891570601105207,Medium
SP-01231,FCAST-004922,Fittings,Central,heatwave,2024-04-28,1660,4.2,2.2276388888888885,44.427,1006.9,67.3,39.5,75.38194444444444,5552.6,0.045,0.3890953180625101,Medium
SP-00855,FCAST-003420,Fittings,Central,summer_storm,2024-05-21,1363,14.7,6.111111111111111,111.273,1001.4,98.7,34.42,75.01249999999999,8629.1,0.08,0.3890936694689344,Medium
SP-01382,FCAST-005526,Spacer,South,heatwave,2025-03-28,1513,6.6,3.9566666666666666,50.007,1006.1,69.1,37.0,75.26805555555556,9082.4,0.085,0.388999228608389,Medium
SP-01086,FCAST-004341,Conductor,Central,southwest_monsoon,2024-07-27,1968,10.5,5.636111111111111,143.284,1003.2,100.0,33.0,75.19444444444444,12598.4,0.125,0.3889973445014455,Medium
SP-01323,FCAST-005290,Spacer,South,summer_storm,2024-04-25,1380,23.1,9.44375,98.07,1000.3,99.4,32.01,74.78055555555555,11720.9,0.115,0.3889875758165317,Medium
SP-01083,FCAST-004329,Spacer,Central,tropical_cyclone,2024-11-08,1575,23.62,11.944444444444445,218.831,989.4,100.0,32.0,74.79305555555555,20071.1,0.21,0.3889851490048707,Medium
SP-01571,FCAST-006284,Conductor,South,southwest_monsoon,2024-07-17,1120,16.5,8.774305555555555,292.237,1002.9,100.0,30.5,75.19027777777778,12171.7,0.12,0.3889102011420692,Medium
SP-00549,FCAST-002194,Conductor,North,southwest_monsoon,2024-08-10,2171,13.5,7.024166666666667,190.409,998.0,98.3,29.6,74.95555555555556,12635.6,0.125,0.3887433996525325,Medium
SP-01177,FCAST-004706,Damper,Central,heatwave,2025-03-18,2547,4.2,2.38875,42.627,1006.6,65.6,39.5,74.94166666666666,6045.7,0.05,0.3887291835195254,Medium
SP-01599,FCAST-006396,Conductor,South,summer_storm,2024-05-23,1136,23.1,9.85875,98.067,1000.7,98.1,32.06,74.84583333333333,8686.5,0.08,0.3887018298364718,Medium
SP-01058,FCAST-004232,Damper,Central,summer_storm,2024-04-13,898,14.7,5.783194444444444,113.81,1001.8,97.8,34.89,75.0625,15289.3,0.155,0.3886279844492912,Medium
SP-00607,FCAST-002425,Fittings,North,heatwave,2025-03-03,1274,5.4,3.029027777777778,46.432,1001.8,64.8,36.1,74.96944444444445,7825.8,0.07,0.3885773763810811,Medium
SP-01047,FCAST-004187,Damper,Central,southwest_monsoon,2024-09-25,1083,10.5,5.737916666666667,147.735,1003.1,100.0,33.0,75.05972222222222,11343.6,0.11,0.3885632046201579,Medium
SP-01651,FCAST-006603,Spacer,South,southwest_monsoon,2024-06-02,1327,16.5,8.827916666666667,290.17,1002.3,100.0,30.5,74.48194444444444,12664.0,0.125,0.3885495277786311,Medium
SP-01351,FCAST-005401,Insulator,South,summer_storm,2024-04-29,1369,23.1,10.06875,99.507,1000.2,97.9,31.67,74.83194444444445,9148.3,0.085,0.3885493639432447,Medium
SP-01388,FCAST-005551,Conductor,South,heatwave,2024-04-23,1548,6.6,4.113194444444444,50.837,1006.0,69.8,37.0,75.02638888888889,8272.4,0.075,0.3885286728992378,Medium
SP-00820,FCAST-003279,Spacer,North,southwest_monsoon,2024-09-17,2191,13.5,7.05875,193.785,999.0,100.0,29.6,75.17916666666666,11796.0,0.115,0.3884749075866023,Medium
SP-01542,FCAST-006165,Fittings,South,heatwave,2024-04-15,1488,6.6,3.874861111111111,44.226,1006.0,74.4,37.0,75.4,7411.6,0.065,0.3884049020912904,Medium
SP-00962,FCAST-003846,Insulator,Central,summer_storm,2024-05-26,928,14.7,6.280138888888889,115.029,1000.9,98.5,35.58,74.73750000000001,10052.2,0.095,0.3883789137031234,Medium
SP-01171,FCAST-004682,Conductor,Central,summer_storm,2024-04-12,1158,14.7,6.250277777777778,106.258,1001.4,97.8,34.21,75.0,12691.7,0.125,0.388360434436833,Medium
SP-01008,FCAST-004032,Spacer,Central,summer_storm,2024-04-05,1117,14.7,6.368611111111111,107.636,1001.4,96.8,34.84,74.77777777777777,11406.4,0.11,0.3881345020257563,Medium
SP-01141,FCAST-004564,Damper,Central,summer_storm,2024-04-15,988,14.7,6.17625,104.328,1001.0,98.3,34.17,74.96111111111111,11411.0,0.11,0.3881031002433638,Medium
SP-00976,FCAST-003902,Fittings,Central,heatwave,2025-03-24,2596,4.2,2.4868055555555557,41.018,1007.1,68.3,39.5,75.27777777777777,8340.0,0.075,0.3880672032275571,Medium
SP-00516,FCAST-002061,Conductor,North,summer_storm,2024-05-31,2245,18.9,8.121666666666666,130.173,996.4,97.7,31.24,74.98611111111111,14053.5,0.14,0.3880641415537739,Medium
SP-00095,FCAST-000377,Fittings,Northeast,summer_storm,2024-04-21,1743,16.38,6.5401388888888885,122.65,999.0,98.0,33.75,74.94166666666666,14054.7,0.14,0.3880559497844541,Medium
